Method,Init_Method,AL_Method,Episode,run1,run2,run3,run4,run5
Coreset_Random,Coreset,Random,80,92,93,91,94,94
Coreset_Random,Coreset,Random,90,92,92,91,94,94
Coreset_Random,Coreset,Random,100,93,94,91,95,94
Coreset_Random,Coreset,Random,110,92,93,93,95,94
Coreset_Random,Coreset,Random,120,92,94,94,95,94
Hard-to-Contrast_Entropy,Hard-to-Contrast,Entropy,20,89,89,89,89,89
Hard-to-Contrast_Entropy,Hard-to-Contrast,Entropy,30,90,89,89,90,86
Hard-to-Contrast_Entropy,Hard-to-Contrast,Entropy,40,88,89,89,92,89
Hard-to-Contrast_Entropy,Hard-to-Contrast,Entropy,50,89,92,92,88,90
Hard-to-Contrast_Entropy,Hard-to-Contrast,Entropy,60,91,93,94,90,91
Hard-to-Contrast_Entropy,Hard-to-Contrast,Entropy,70,95,91,92,93,91
Hard-to-Contrast_Entropy,Hard-to-Contrast,Entropy,80,,95,,,88
Hard-to-Contrast_Entropy,Hard-to-Contrast,Entropy,90,,94,,,92
Hard-to-Contrast_Entropy,Hard-to-Contrast,Entropy,100,,95,,,93
Hard-to-Contrast_Entropy,Hard-to-Contrast,Entropy,110,,95,,,93
Hard-to-Contrast_Entropy,Hard-to-Contrast,Entropy,120,,96,,,94
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,20,74,74,74,74,74
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,30,87,80,83,77,86
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,40,91,90,88,85,90
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,50,92,92,90,87,91
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,60,94,91,91,89,92
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,70,95,93,91,90,94
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,80,94,93,92,91,94
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,90,94,94,89,92,95
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,100,93,95,94,95,95
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,110,94,94,92,95,95
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,120,95,95,95,95,96
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,20,53,53,53,53,53
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,30,58,49,61,49,67
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,40,44,72,64,66,73
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,50,67,82,77,69,76
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,60,68,82,81,74,77
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,70,76,84,83,77,81
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,80,78,,87,,
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,90,82,,87,,
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,100,88,,89,,
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,110,89,,83,,
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,120,91,,87,,
Consistency_Entropy,Consistency,Entropy,20,74,74,74,74,74
Consistency_Entropy,Consistency,Entropy,30,73,73,75,,77
Consistency_Entropy,Consistency,Entropy,40,76,77,81,,81
Consistency_Entropy,Consistency,Entropy,50,78,85,80,,82
Consistency_Entropy,Consistency,Entropy,60,80,85,82,,84
Consistency_Entropy,Consistency,Entropy,70,78,87,85,,84
Consistency_Entropy,Consistency,Entropy,80,84,87,86,,89
Consistency_Entropy,Consistency,Entropy,90,83,89,90,,91
Consistency_Entropy,Consistency,Entropy,100,90,90,93,,91
Consistency_Entropy,Consistency,Entropy,110,94,90,93,,92
Consistency_Entropy,Consistency,Entropy,120,94,90,93,,92
Entropy_Entropy,Entropy,Entropy,20,71,71,71,71,71
Entropy_Entropy,Entropy,Entropy,30,80,76,81,78,82
Entropy_Entropy,Entropy,Entropy,40,81,81,80,80,84
Entropy_Entropy,Entropy,Entropy,50,87,83,79,80,88
Entropy_Entropy,Entropy,Entropy,60,85,86,85,80,88
Entropy_Entropy,Entropy,Entropy,70,85,91,89,82,92
Entropy_Entropy,Entropy,Entropy,80,,,91,,92
Entropy_Entropy,Entropy,Entropy,90,,,91,,93
Entropy_Entropy,Entropy,Entropy,100,,,92,,93
Entropy_Entropy,Entropy,Entropy,110,,,92,,95
Entropy_Entropy,Entropy,Entropy,120,,,92,,94
Margin_Entropy,Margin,Entropy,20,65,65,65,65,65
Margin_Entropy,Margin,Entropy,30,69,,69,71,
Margin_Entropy,Margin,Entropy,40,71,,77,78,
Margin_Entropy,Margin,Entropy,50,76,,83,82,
Margin_Entropy,Margin,Entropy,60,79,,86,86,
Margin_Entropy,Margin,Entropy,70,81,,88,86,
Margin_Entropy,Margin,Entropy,80,80,,92,92,
Margin_Entropy,Margin,Entropy,90,88,,93,91,
Margin_Entropy,Margin,Entropy,100,88,,93,92,
Margin_Entropy,Margin,Entropy,110,91,,94,93,
Margin_Entropy,Margin,Entropy,120,91,,95,93,
BALD_Entropy,BALD,Entropy,20,66,66,66,66,66
BALD_Entropy,BALD,Entropy,30,81,78,72,79,69
BALD_Entropy,BALD,Entropy,40,85,85,81,84,78
BALD_Entropy,BALD,Entropy,50,89,88,85,87,85
BALD_Entropy,BALD,Entropy,60,91,90,89,90,89
