Method,Init_Method,AL_Method,Episode,TestAccuracy
BALD_Entropy,BALD,Entropy,60,82.0
BALD_Entropy,BALD,Entropy,70,84.0
BALD_Entropy,BALD,Entropy,80,84.0
BALD_Entropy,BALD,Entropy,90,83.0
BALD_Entropy,BALD,Entropy,100,80.0
BALD_Entropy,BALD,Entropy,110,84.0
BALD_Entropy,BALD,Entropy,10,56.00000000000001
BALD_Entropy,BALD,Entropy,20,57.99999999999999
BALD_Entropy,BALD,Entropy,30,62.0
BALD_Entropy,BALD,Entropy,40,73.0
BALD_Entropy,BALD,Entropy,50,73.0
BALD_Entropy,BALD,Entropy,60,74.0
BALD_Entropy,BALD,Entropy,70,77.0
BALD_Entropy,BALD,Entropy,80,76.0
BALD_Entropy,BALD,Entropy,90,81.0
BALD_Entropy,BALD,Entropy,100,80.0
BALD_Entropy,BALD,Entropy,110,86.0
BALD_Entropy,BALD,Entropy,10,56.00000000000001
BALD_Entropy,BALD,Entropy,20,57.99999999999999
BALD_Entropy,BALD,Entropy,30,63.0
BALD_Entropy,BALD,Entropy,40,66.0
BALD_Entropy,BALD,Entropy,50,69.0
BALD_Entropy,BALD,Entropy,60,73.0
BALD_Entropy,BALD,Entropy,70,73.0
BALD_Entropy,BALD,Entropy,80,76.0
BALD_Entropy,BALD,Entropy,90,72.0
BALD_Entropy,BALD,Entropy,100,84.0
BALD_Entropy,BALD,Entropy,110,86.0
VAAL_Entropy,VAAL,Entropy,10,56.99999999999999
VAAL_Entropy,VAAL,Entropy,20,71.0
VAAL_Entropy,VAAL,Entropy,30,70.0
VAAL_Entropy,VAAL,Entropy,40,74.0
VAAL_Entropy,VAAL,Entropy,50,81.0
VAAL_Entropy,VAAL,Entropy,60,83.0
VAAL_Entropy,VAAL,Entropy,70,84.0
VAAL_Entropy,VAAL,Entropy,80,84.0
VAAL_Entropy,VAAL,Entropy,90,85.0
VAAL_Entropy,VAAL,Entropy,100,86.0
VAAL_Entropy,VAAL,Entropy,110,87.0
VAAL_Entropy,VAAL,Entropy,10,56.99999999999999
VAAL_Entropy,VAAL,Entropy,20,67.0
VAAL_Entropy,VAAL,Entropy,30,70.0
VAAL_Entropy,VAAL,Entropy,40,71.0
VAAL_Entropy,VAAL,Entropy,50,71.0
VAAL_Entropy,VAAL,Entropy,60,79.0
VAAL_Entropy,VAAL,Entropy,70,80.0
VAAL_Entropy,VAAL,Entropy,80,81.0
VAAL_Entropy,VAAL,Entropy,90,82.0
VAAL_Entropy,VAAL,Entropy,100,83.0
VAAL_Entropy,VAAL,Entropy,110,85.0
VAAL_Entropy,VAAL,Entropy,10,56.99999999999999
VAAL_Entropy,VAAL,Entropy,20,57.99999999999999
VAAL_Entropy,VAAL,Entropy,30,71.0
VAAL_Entropy,VAAL,Entropy,40,72.0
VAAL_Entropy,VAAL,Entropy,50,75.0
VAAL_Entropy,VAAL,Entropy,60,76.0
VAAL_Entropy,VAAL,Entropy,70,81.0
VAAL_Entropy,VAAL,Entropy,80,83.0
VAAL_Entropy,VAAL,Entropy,90,86.0
VAAL_Entropy,VAAL,Entropy,100,86.0
VAAL_Entropy,VAAL,Entropy,110,87.0
Coreset_Entropy,Coreset,Entropy,10,63.0
Coreset_Entropy,Coreset,Entropy,20,69.0
Coreset_Entropy,Coreset,Entropy,30,63.0
Coreset_Entropy,Coreset,Entropy,40,68.0
Coreset_Entropy,Coreset,Entropy,50,70.0
Coreset_Entropy,Coreset,Entropy,60,75.0
Coreset_Entropy,Coreset,Entropy,70,77.0
Coreset_Entropy,Coreset,Entropy,80,75.0
Coreset_Entropy,Coreset,Entropy,90,76.0
Coreset_Entropy,Coreset,Entropy,100,80.0
Coreset_Entropy,Coreset,Entropy,110,79.0
Coreset_Entropy,Coreset,Entropy,10,63.0
Coreset_Entropy,Coreset,Entropy,20,63.0
Coreset_Entropy,Coreset,Entropy,30,62.0
Coreset_Entropy,Coreset,Entropy,40,63.0
Coreset_Entropy,Coreset,Entropy,50,69.0
Coreset_Entropy,Coreset,Entropy,60,68.0
Coreset_Entropy,Coreset,Entropy,70,73.0
Coreset_Entropy,Coreset,Entropy,80,71.0
Coreset_Entropy,Coreset,Entropy,90,72.0
Coreset_Entropy,Coreset,Entropy,100,75.0
Coreset_Entropy,Coreset,Entropy,110,76.0
Coreset_Entropy,Coreset,Entropy,10,63.0
Coreset_Entropy,Coreset,Entropy,20,64.0
Coreset_Entropy,Coreset,Entropy,30,69.0
Coreset_Entropy,Coreset,Entropy,40,70.0
Coreset_Entropy,Coreset,Entropy,50,71.0
Coreset_Entropy,Coreset,Entropy,60,71.0
Coreset_Entropy,Coreset,Entropy,70,71.0
Coreset_Entropy,Coreset,Entropy,80,79.0
Coreset_Entropy,Coreset,Entropy,90,79.0
Coreset_Entropy,Coreset,Entropy,100,79.0
Coreset_Entropy,Coreset,Entropy,110,79.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,10,76.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,20,79.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,30,81.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,40,82.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,50,84.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,60,85.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,70,88.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,80,89.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,90,88.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,100,89.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,110,91.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,10,76.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,20,77.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,30,83.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,40,86.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,50,87.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,60,90.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,70,89.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,80,91.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,90,91.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,100,91.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,110,92.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,10,76.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,20,80.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,30,83.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,40,83.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,50,86.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,60,87.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,70,88.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,80,89.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,90,89.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,100,90.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,110,91.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,10,65.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,20,71.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,30,75.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,40,76.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,50,79.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,60,78.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,70,80.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,80,81.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,90,83.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,100,83.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,110,84.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,10,65.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,20,76.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,30,82.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,40,82.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,50,83.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,60,87.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,70,86.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,80,84.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,90,84.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,100,87.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,110,89.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,10,65.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,20,73.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,30,73.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,40,74.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,50,76.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,60,81.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,70,82.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,80,88.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,90,89.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,100,89.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,110,89.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,10,49.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,20,53.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,30,65.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,40,73.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,50,75.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,60,81.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,70,85.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,80,86.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,90,89.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,100,89.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,110,90.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,10,49.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,20,65.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,30,70.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,40,70.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,50,74.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,60,78.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,70,85.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,80,87.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,90,87.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,100,87.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,110,88.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,10,49.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,20,67.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,30,70.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,40,76.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,50,80.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,60,81.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,70,86.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,80,84.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,90,89.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,100,89.0
Easy-to-Learn_Margin,Easy-to-Learn,Margin,110,92.0
Consistency_Margin,Consistency,Margin,10,70.0
Consistency_Margin,Consistency,Margin,20,78.0
Consistency_Margin,Consistency,Margin,30,79.0
Consistency_Margin,Consistency,Margin,40,82.0
Consistency_Margin,Consistency,Margin,50,81.0
Consistency_Margin,Consistency,Margin,60,83.0
Consistency_Margin,Consistency,Margin,70,84.0
Consistency_Margin,Consistency,Margin,80,83.0
Consistency_Margin,Consistency,Margin,90,85.0
Consistency_Margin,Consistency,Margin,100,89.0
Consistency_Margin,Consistency,Margin,110,91.0
Consistency_Margin,Consistency,Margin,10,70.0
Consistency_Margin,Consistency,Margin,20,83.0
Consistency_Margin,Consistency,Margin,30,84.0
Consistency_Margin,Consistency,Margin,40,87.0
Consistency_Margin,Consistency,Margin,50,89.0
Consistency_Margin,Consistency,Margin,60,88.0
Consistency_Margin,Consistency,Margin,70,88.0
Consistency_Margin,Consistency,Margin,80,90.0
Consistency_Margin,Consistency,Margin,90,90.0
Consistency_Margin,Consistency,Margin,100,90.0
Consistency_Margin,Consistency,Margin,110,91.0
Consistency_Margin,Consistency,Margin,10,70.0
Consistency_Margin,Consistency,Margin,20,82.0
Consistency_Margin,Consistency,Margin,30,83.0
Consistency_Margin,Consistency,Margin,40,83.0
Consistency_Margin,Consistency,Margin,50,83.0
Consistency_Margin,Consistency,Margin,60,88.0
Consistency_Margin,Consistency,Margin,70,87.0
Consistency_Margin,Consistency,Margin,80,89.0
Consistency_Margin,Consistency,Margin,90,90.0
Consistency_Margin,Consistency,Margin,100,91.0
Consistency_Margin,Consistency,Margin,110,92.0
Entropy_Margin,Entropy,Margin,10,56.00000000000001
Entropy_Margin,Entropy,Margin,20,62.0
Entropy_Margin,Entropy,Margin,30,70.0
Entropy_Margin,Entropy,Margin,40,76.0
Entropy_Margin,Entropy,Margin,50,79.0
Entropy_Margin,Entropy,Margin,60,77.0
Entropy_Margin,Entropy,Margin,70,77.0
Entropy_Margin,Entropy,Margin,80,77.0
Entropy_Margin,Entropy,Margin,90,81.0
Entropy_Margin,Entropy,Margin,100,81.0
Entropy_Margin,Entropy,Margin,110,83.0
Entropy_Margin,Entropy,Margin,10,56.00000000000001
Entropy_Margin,Entropy,Margin,20,71.0
Entropy_Margin,Entropy,Margin,30,76.0
Entropy_Margin,Entropy,Margin,40,77.0
Entropy_Margin,Entropy,Margin,50,78.0
Entropy_Margin,Entropy,Margin,60,80.0
Entropy_Margin,Entropy,Margin,70,81.0
Entropy_Margin,Entropy,Margin,80,81.0
Entropy_Margin,Entropy,Margin,90,83.0
Entropy_Margin,Entropy,Margin,100,84.0
Entropy_Margin,Entropy,Margin,110,83.0
Entropy_Margin,Entropy,Margin,10,56.00000000000001
Entropy_Margin,Entropy,Margin,20,71.0
Entropy_Margin,Entropy,Margin,30,75.0
Entropy_Margin,Entropy,Margin,40,80.0
Entropy_Margin,Entropy,Margin,50,83.0
Entropy_Margin,Entropy,Margin,60,82.0
Entropy_Margin,Entropy,Margin,70,87.0
Entropy_Margin,Entropy,Margin,80,88.0
Entropy_Margin,Entropy,Margin,90,89.0
Entropy_Margin,Entropy,Margin,100,91.0
Entropy_Margin,Entropy,Margin,110,90.0
Margin_Margin,Margin,Margin,10,56.00000000000001
Margin_Margin,Margin,Margin,20,61.0
Margin_Margin,Margin,Margin,30,79.0
Margin_Margin,Margin,Margin,40,82.0
Margin_Margin,Margin,Margin,50,83.0
Margin_Margin,Margin,Margin,60,85.0
Margin_Margin,Margin,Margin,70,87.0
Margin_Margin,Margin,Margin,80,89.0
Margin_Margin,Margin,Margin,90,90.0
Margin_Margin,Margin,Margin,100,90.0
Margin_Margin,Margin,Margin,110,89.0
Margin_Margin,Margin,Margin,10,56.00000000000001
Margin_Margin,Margin,Margin,20,63.0
Margin_Margin,Margin,Margin,30,69.0
Margin_Margin,Margin,Margin,40,79.0
Margin_Margin,Margin,Margin,50,82.0
Margin_Margin,Margin,Margin,60,87.0
Margin_Margin,Margin,Margin,70,89.0
Margin_Margin,Margin,Margin,80,88.0
Margin_Margin,Margin,Margin,90,90.0
Margin_Margin,Margin,Margin,100,91.0
Margin_Margin,Margin,Margin,110,92.0
Margin_Margin,Margin,Margin,10,56.00000000000001
Margin_Margin,Margin,Margin,20,62.0
Margin_Margin,Margin,Margin,30,69.0
Margin_Margin,Margin,Margin,40,75.0
Margin_Margin,Margin,Margin,50,76.0
Margin_Margin,Margin,Margin,60,79.0
Margin_Margin,Margin,Margin,70,86.0
Margin_Margin,Margin,Margin,80,86.0
Margin_Margin,Margin,Margin,90,90.0
Margin_Margin,Margin,Margin,100,91.0
Margin_Margin,Margin,Margin,110,91.0
BALD_Margin,BALD,Margin,10,56.00000000000001
BALD_Margin,BALD,Margin,20,66.0
BALD_Margin,BALD,Margin,30,72.0
BALD_Margin,BALD,Margin,40,77.0
BALD_Margin,BALD,Margin,50,79.0
BALD_Margin,BALD,Margin,60,86.0
BALD_Margin,BALD,Margin,70,86.0
BALD_Margin,BALD,Margin,80,86.0
BALD_Margin,BALD,Margin,90,88.0
BALD_Margin,BALD,Margin,100,89.0
BALD_Margin,BALD,Margin,110,90.0
BALD_Margin,BALD,Margin,10,56.00000000000001
BALD_Margin,BALD,Margin,20,64.0
BALD_Margin,BALD,Margin,30,74.0
BALD_Margin,BALD,Margin,40,76.0
BALD_Margin,BALD,Margin,50,79.0
BALD_Margin,BALD,Margin,60,82.0
BALD_Margin,BALD,Margin,70,83.0
BALD_Margin,BALD,Margin,80,85.0
BALD_Margin,BALD,Margin,90,86.0
BALD_Margin,BALD,Margin,100,87.0
BALD_Margin,BALD,Margin,110,89.0
BALD_Margin,BALD,Margin,10,56.00000000000001
BALD_Margin,BALD,Margin,20,70.0
BALD_Margin,BALD,Margin,30,79.0
BALD_Margin,BALD,Margin,40,85.0
BALD_Margin,BALD,Margin,50,86.0
BALD_Margin,BALD,Margin,60,87.0
BALD_Margin,BALD,Margin,70,88.0
BALD_Margin,BALD,Margin,80,90.0
BALD_Margin,BALD,Margin,90,91.0
BALD_Margin,BALD,Margin,100,91.0
BALD_Margin,BALD,Margin,110,92.0
VAAL_Margin,VAAL,Margin,10,56.99999999999999
VAAL_Margin,VAAL,Margin,20,62.0
VAAL_Margin,VAAL,Margin,30,70.0
VAAL_Margin,VAAL,Margin,40,77.0
VAAL_Margin,VAAL,Margin,50,82.0
VAAL_Margin,VAAL,Margin,60,82.0
VAAL_Margin,VAAL,Margin,70,83.0
VAAL_Margin,VAAL,Margin,80,84.0
VAAL_Margin,VAAL,Margin,90,86.0
VAAL_Margin,VAAL,Margin,100,88.0
VAAL_Margin,VAAL,Margin,110,89.0
VAAL_Margin,VAAL,Margin,10,56.99999999999999
VAAL_Margin,VAAL,Margin,20,56.00000000000001
VAAL_Margin,VAAL,Margin,30,63.0
VAAL_Margin,VAAL,Margin,40,69.0
VAAL_Margin,VAAL,Margin,50,81.0
VAAL_Margin,VAAL,Margin,60,85.0
VAAL_Margin,VAAL,Margin,70,86.0
VAAL_Margin,VAAL,Margin,80,87.0
VAAL_Margin,VAAL,Margin,90,88.0
VAAL_Margin,VAAL,Margin,100,89.0
VAAL_Margin,VAAL,Margin,110,89.0
VAAL_Margin,VAAL,Margin,10,56.99999999999999
VAAL_Margin,VAAL,Margin,20,69.0
VAAL_Margin,VAAL,Margin,30,74.0
VAAL_Margin,VAAL,Margin,40,80.0
VAAL_Margin,VAAL,Margin,50,81.0
VAAL_Margin,VAAL,Margin,60,82.0
VAAL_Margin,VAAL,Margin,70,84.0
VAAL_Margin,VAAL,Margin,80,85.0
VAAL_Margin,VAAL,Margin,90,87.0
VAAL_Margin,VAAL,Margin,100,87.0
VAAL_Margin,VAAL,Margin,110,88.0
Coreset_Margin,Coreset,Margin,10,63.0
Coreset_Margin,Coreset,Margin,20,59.0
Coreset_Margin,Coreset,Margin,30,65.0
Coreset_Margin,Coreset,Margin,40,66.0
Coreset_Margin,Coreset,Margin,50,74.0
Coreset_Margin,Coreset,Margin,60,73.0
Coreset_Margin,Coreset,Margin,70,75.0
Coreset_Margin,Coreset,Margin,80,77.0
Coreset_Margin,Coreset,Margin,90,81.0
Coreset_Margin,Coreset,Margin,100,86.0
Coreset_Margin,Coreset,Margin,110,87.0
Coreset_Margin,Coreset,Margin,10,63.0
Coreset_Margin,Coreset,Margin,20,65.0
Coreset_Margin,Coreset,Margin,30,72.0
Coreset_Margin,Coreset,Margin,40,75.0
Coreset_Margin,Coreset,Margin,50,77.0
Coreset_Margin,Coreset,Margin,60,79.0
Coreset_Margin,Coreset,Margin,70,81.0
Coreset_Margin,Coreset,Margin,80,83.0
Coreset_Margin,Coreset,Margin,90,86.0
Coreset_Margin,Coreset,Margin,100,87.0
Coreset_Margin,Coreset,Margin,110,86.0
Coreset_Margin,Coreset,Margin,10,63.0
Coreset_Margin,Coreset,Margin,20,59.0
Coreset_Margin,Coreset,Margin,30,59.0
Coreset_Margin,Coreset,Margin,40,67.0
Coreset_Margin,Coreset,Margin,50,68.0
Coreset_Margin,Coreset,Margin,60,76.0
Coreset_Margin,Coreset,Margin,70,76.0
Coreset_Margin,Coreset,Margin,80,82.0
Coreset_Margin,Coreset,Margin,90,86.0
Coreset_Margin,Coreset,Margin,100,88.0
Coreset_Margin,Coreset,Margin,110,90.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,10,76.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,20,80.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,30,83.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,40,87.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,50,89.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,60,90.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,70,89.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,80,90.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,90,90.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,100,90.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,110,90.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,10,76.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,20,79.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,30,81.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,40,85.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,50,85.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,60,85.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,70,86.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,80,88.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,90,89.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,100,89.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,110,90.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,10,76.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,20,81.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,30,80.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,40,83.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,50,84.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,60,86.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,70,85.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,80,87.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,90,86.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,100,86.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,110,86.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,10,65.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,20,67.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,30,69.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,40,73.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,50,76.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,60,76.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,70,78.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,80,79.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,90,80.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,100,81.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,110,83.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,10,65.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,20,69.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,30,69.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,40,75.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,50,75.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,60,82.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,70,84.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,80,84.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,90,86.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,100,88.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,110,84.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,10,65.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,20,69.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,30,71.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,40,75.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,50,74.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,60,75.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,70,73.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,80,81.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,90,83.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,100,86.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,110,89.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,10,49.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,20,60.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,30,61.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,40,66.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,50,67.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,60,74.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,70,75.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,80,80.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,90,80.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,100,78.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,110,80.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,10,49.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,20,59.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,30,57.99999999999999
Easy-to-Learn_BALD,Easy-to-Learn,BALD,40,66.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,50,69.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,60,70.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,70,73.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,80,75.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,90,77.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,100,78.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,110,84.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,10,49.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,20,65.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,30,70.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,40,67.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,50,74.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,60,77.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,70,75.0
