Method,Init_Method,AL_Method,Episode,TestAccuracy
Hard-to-Contrast_Entropy,Hard-to-Contrast,Entropy,90,78.66
Hard-to-Contrast_Entropy,Hard-to-Contrast,Entropy,100,79.48
Hard-to-Contrast_Entropy,Hard-to-Contrast,Entropy,110,79.33
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,10,45.13
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,20,56.39
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,30,67.87
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,40,68.43
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,50,67.85
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,60,70.24
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,70,71.59
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,80,76.21
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,90,77.46
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,100,77.29
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,110,79.6
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,10,45.13
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,20,54.9
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,30,63.2
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,40,60.77
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,50,67.26
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,60,66.88
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,70,74.83
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,80,77.2
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,90,68.28
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,100,78.11
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,110,83.05
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,10,45.13
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,20,55.86
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,30,60.01
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,40,69.48
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,50,71.38
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,10,45.13
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,20,48.61
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,30,54.17
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,40,54.95
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,50,58.05
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,10,45.13
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,20,57.94
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,30,61.3
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,40,59.69
Easy-to-Contrast_Entropy,Easy-to-Contrast,Entropy,50,73.14
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,10,18.24
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,20,31.48
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,30,43.03
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,40,56.68
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,50,64.16
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,60,69.13
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,70,70.59
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,80,69.89
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,90,72.49
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,100,72.87
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,110,74.25
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,10,18.24
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,20,31.8
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,30,46.77
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,40,49.05
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,50,54.14
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,60,57.76
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,70,59.22
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,80,63.23
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,90,67.49
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,100,67.67
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,110,72.38
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,10,18.24
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,20,33.06
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,30,53.64
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,40,57.85
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,50,57.5
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,60,60.65
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,70,68.61
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,80,70.24
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,90,70.07
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,100,74.19
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,110,75.45
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,10,18.24
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,20,35.98
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,30,40.95
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,40,46.59
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,50,45.48
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,60,47.71
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,70,50.83
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,80,60.74
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,90,65.36
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,100,66.41
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,10,18.24
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,20,46.95
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,30,51.3
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,40,47.0
Easy-to-Learn_Entropy,Easy-to-Learn,Entropy,50,50.98
Consistency_Entropy,Consistency,Entropy,10,39.61
Consistency_Entropy,Consistency,Entropy,20,52.41
Consistency_Entropy,Consistency,Entropy,30,58.2
Consistency_Entropy,Consistency,Entropy,40,63.58
Consistency_Entropy,Consistency,Entropy,50,62.06
Consistency_Entropy,Consistency,Entropy,60,64.54
Consistency_Entropy,Consistency,Entropy,70,65.19
Consistency_Entropy,Consistency,Entropy,80,66.5
Consistency_Entropy,Consistency,Entropy,90,68.55
Consistency_Entropy,Consistency,Entropy,100,65.45
Consistency_Entropy,Consistency,Entropy,110,67.76
Consistency_Entropy,Consistency,Entropy,10,39.61
Consistency_Entropy,Consistency,Entropy,20,51.83
Consistency_Entropy,Consistency,Entropy,30,55.77
Consistency_Entropy,Consistency,Entropy,40,60.51
Consistency_Entropy,Consistency,Entropy,50,62.29
Consistency_Entropy,Consistency,Entropy,10,39.61
Consistency_Entropy,Consistency,Entropy,20,51.01
Consistency_Entropy,Consistency,Entropy,30,57.23
Consistency_Entropy,Consistency,Entropy,40,60.83
Consistency_Entropy,Consistency,Entropy,50,63.08
Consistency_Entropy,Consistency,Entropy,60,64.31
Consistency_Entropy,Consistency,Entropy,70,63.84
Consistency_Entropy,Consistency,Entropy,80,66.09
Consistency_Entropy,Consistency,Entropy,90,66.59
Consistency_Entropy,Consistency,Entropy,100,67.61
Consistency_Entropy,Consistency,Entropy,110,68.23
Consistency_Entropy,Consistency,Entropy,10,39.61
Consistency_Entropy,Consistency,Entropy,20,39.73
Consistency_Entropy,Consistency,Entropy,30,56.27
Consistency_Entropy,Consistency,Entropy,40,59.11
Consistency_Entropy,Consistency,Entropy,50,60.13
Consistency_Entropy,Consistency,Entropy,10,39.61
Consistency_Entropy,Consistency,Entropy,20,48.82
Consistency_Entropy,Consistency,Entropy,30,53.43
Consistency_Entropy,Consistency,Entropy,40,59.57
Consistency_Entropy,Consistency,Entropy,50,62.2
Consistency_Entropy,Consistency,Entropy,60,63.11
Consistency_Entropy,Consistency,Entropy,70,65.07
Consistency_Entropy,Consistency,Entropy,80,66.73
Consistency_Entropy,Consistency,Entropy,90,69.19
Consistency_Entropy,Consistency,Entropy,100,70.27
Consistency_Entropy,Consistency,Entropy,110,68.11
Entropy_Entropy,Entropy,Entropy,10,31.92
Entropy_Entropy,Entropy,Entropy,20,41.39
Entropy_Entropy,Entropy,Entropy,30,43.76
Entropy_Entropy,Entropy,Entropy,40,51.86
Entropy_Entropy,Entropy,Entropy,50,52.35
Entropy_Entropy,Entropy,Entropy,60,53.84
Entropy_Entropy,Entropy,Entropy,70,60.13
Entropy_Entropy,Entropy,Entropy,80,63.26
Entropy_Entropy,Entropy,Entropy,90,63.14
Entropy_Entropy,Entropy,Entropy,100,64.16
Entropy_Entropy,Entropy,Entropy,110,64.66
Entropy_Entropy,Entropy,Entropy,10,31.92
Entropy_Entropy,Entropy,Entropy,20,38.73
Entropy_Entropy,Entropy,Entropy,30,46.42
Entropy_Entropy,Entropy,Entropy,40,50.07
Entropy_Entropy,Entropy,Entropy,50,51.71
Entropy_Entropy,Entropy,Entropy,60,55.77
Entropy_Entropy,Entropy,Entropy,70,60.86
Entropy_Entropy,Entropy,Entropy,80,60.1
Entropy_Entropy,Entropy,Entropy,90,61.56
Entropy_Entropy,Entropy,Entropy,100,64.78
Entropy_Entropy,Entropy,Entropy,110,67.67
Entropy_Entropy,Entropy,Entropy,10,31.92
Entropy_Entropy,Entropy,Entropy,20,39.96
Entropy_Entropy,Entropy,Entropy,30,50.16
Entropy_Entropy,Entropy,Entropy,40,51.39
Entropy_Entropy,Entropy,Entropy,50,56.94
Entropy_Entropy,Entropy,Entropy,10,31.92
Entropy_Entropy,Entropy,Entropy,20,37.5
Entropy_Entropy,Entropy,Entropy,30,40.49
Entropy_Entropy,Entropy,Entropy,40,49.34
Entropy_Entropy,Entropy,Entropy,50,51.53
Entropy_Entropy,Entropy,Entropy,60,55.31
Entropy_Entropy,Entropy,Entropy,70,55.74
Entropy_Entropy,Entropy,Entropy,80,57.67
Entropy_Entropy,Entropy,Entropy,90,63.14
Entropy_Entropy,Entropy,Entropy,100,65.16
Entropy_Entropy,Entropy,Entropy,110,65.19
Entropy_Entropy,Entropy,Entropy,10,31.92
Entropy_Entropy,Entropy,Entropy,20,36.71
Entropy_Entropy,Entropy,Entropy,30,49.2
Entropy_Entropy,Entropy,Entropy,40,54.43
Entropy_Entropy,Entropy,Entropy,50,58.29
Margin_Entropy,Margin,Entropy,10,28.85
Margin_Entropy,Margin,Entropy,20,31.1
Margin_Entropy,Margin,Entropy,30,46.54
Margin_Entropy,Margin,Entropy,40,55.54
Margin_Entropy,Margin,Entropy,50,57.21
Margin_Entropy,Margin,Entropy,60,58.4
Margin_Entropy,Margin,Entropy,70,62.12
Margin_Entropy,Margin,Entropy,80,63.64
Margin_Entropy,Margin,Entropy,90,64.31
Margin_Entropy,Margin,Entropy,100,65.74
Margin_Entropy,Margin,Entropy,110,65.92
Margin_Entropy,Margin,Entropy,10,28.85
Margin_Entropy,Margin,Entropy,20,31.1
Margin_Entropy,Margin,Entropy,30,39.75
Margin_Entropy,Margin,Entropy,40,54.05
Margin_Entropy,Margin,Entropy,50,55.66
Margin_Entropy,Margin,Entropy,60,58.35
Margin_Entropy,Margin,Entropy,70,64.05
Margin_Entropy,Margin,Entropy,80,62.76
Margin_Entropy,Margin,Entropy,90,64.4
Margin_Entropy,Margin,Entropy,100,63.9
Margin_Entropy,Margin,Entropy,110,66.85
Margin_Entropy,Margin,Entropy,10,28.85
Margin_Entropy,Margin,Entropy,20,36.42
Margin_Entropy,Margin,Entropy,30,54.98
Margin_Entropy,Margin,Entropy,40,58.58
Margin_Entropy,Margin,Entropy,50,66.56
Margin_Entropy,Margin,Entropy,60,68.87
Margin_Entropy,Margin,Entropy,70,70.1
Margin_Entropy,Margin,Entropy,80,71.59
Margin_Entropy,Margin,Entropy,90,71.15
Margin_Entropy,Margin,Entropy,100,74.45
Margin_Entropy,Margin,Entropy,110,73.81
Margin_Entropy,Margin,Entropy,10,28.85
Margin_Entropy,Margin,Entropy,20,38.67
Margin_Entropy,Margin,Entropy,30,44.4
Margin_Entropy,Margin,Entropy,40,56.3
Margin_Entropy,Margin,Entropy,50,56.33
Margin_Entropy,Margin,Entropy,60,56.18
Margin_Entropy,Margin,Entropy,70,60.07
Margin_Entropy,Margin,Entropy,80,59.34
Margin_Entropy,Margin,Entropy,90,58.87
Margin_Entropy,Margin,Entropy,100,57.53
Margin_Entropy,Margin,Entropy,110,63.14
Margin_Entropy,Margin,Entropy,10,28.85
Margin_Entropy,Margin,Entropy,20,40.6
Margin_Entropy,Margin,Entropy,30,49.28
Margin_Entropy,Margin,Entropy,40,53.84
Margin_Entropy,Margin,Entropy,50,61.06
BALD_Entropy,BALD,Entropy,10,28.12
BALD_Entropy,BALD,Entropy,20,49.31
BALD_Entropy,BALD,Entropy,30,52.94
BALD_Entropy,BALD,Entropy,40,55.95
BALD_Entropy,BALD,Entropy,50,57.38
BALD_Entropy,BALD,Entropy,10,28.12
BALD_Entropy,BALD,Entropy,20,45.45
BALD_Entropy,BALD,Entropy,30,55.86
BALD_Entropy,BALD,Entropy,40,70.74
BALD_Entropy,BALD,Entropy,50,73.78
BALD_Entropy,BALD,Entropy,10,28.12
BALD_Entropy,BALD,Entropy,20,46.89
BALD_Entropy,BALD,Entropy,30,51.53
BALD_Entropy,BALD,Entropy,40,64.57
BALD_Entropy,BALD,Entropy,50,67.26
BALD_Entropy,BALD,Entropy,60,72.43
BALD_Entropy,BALD,Entropy,70,72.99
BALD_Entropy,BALD,Entropy,80,76.76
BALD_Entropy,BALD,Entropy,90,76.62
BALD_Entropy,BALD,Entropy,100,76.91
BALD_Entropy,BALD,Entropy,110,76.06
BALD_Entropy,BALD,Entropy,10,28.12
BALD_Entropy,BALD,Entropy,20,38.67
BALD_Entropy,BALD,Entropy,30,46.57
BALD_Entropy,BALD,Entropy,40,52.91
BALD_Entropy,BALD,Entropy,50,55.39
BALD_Entropy,BALD,Entropy,60,58.99
BALD_Entropy,BALD,Entropy,70,71.41
BALD_Entropy,BALD,Entropy,80,72.05
BALD_Entropy,BALD,Entropy,90,74.54
BALD_Entropy,BALD,Entropy,100,75.1
BALD_Entropy,BALD,Entropy,110,77.73
BALD_Entropy,BALD,Entropy,10,28.12
BALD_Entropy,BALD,Entropy,20,47.44
BALD_Entropy,BALD,Entropy,30,53.32
BALD_Entropy,BALD,Entropy,40,57.85
BALD_Entropy,BALD,Entropy,50,61.47
VAAL_Entropy,VAAL,Entropy,10,13.74
VAAL_Entropy,VAAL,Entropy,20,31.25
VAAL_Entropy,VAAL,Entropy,30,38.18
VAAL_Entropy,VAAL,Entropy,40,50.16
VAAL_Entropy,VAAL,Entropy,50,56.5
VAAL_Entropy,VAAL,Entropy,10,13.74
VAAL_Entropy,VAAL,Entropy,20,33.73
VAAL_Entropy,VAAL,Entropy,30,43.12
VAAL_Entropy,VAAL,Entropy,40,49.93
VAAL_Entropy,VAAL,Entropy,50,58.2
VAAL_Entropy,VAAL,Entropy,10,13.74
VAAL_Entropy,VAAL,Entropy,20,36.63
VAAL_Entropy,VAAL,Entropy,30,38.97
VAAL_Entropy,VAAL,Entropy,40,45.54
VAAL_Entropy,VAAL,Entropy,50,61.39
VAAL_Entropy,VAAL,Entropy,60,63.55
VAAL_Entropy,VAAL,Entropy,70,68.11
VAAL_Entropy,VAAL,Entropy,80,73.02
VAAL_Entropy,VAAL,Entropy,90,74.13
VAAL_Entropy,VAAL,Entropy,100,75.68
VAAL_Entropy,VAAL,Entropy,110,76.21
VAAL_Entropy,VAAL,Entropy,10,13.74
VAAL_Entropy,VAAL,Entropy,20,26.69
VAAL_Entropy,VAAL,Entropy,30,33.97
VAAL_Entropy,VAAL,Entropy,40,47.76
VAAL_Entropy,VAAL,Entropy,50,54.66
VAAL_Entropy,VAAL,Entropy,10,13.74
VAAL_Entropy,VAAL,Entropy,20,42.09
VAAL_Entropy,VAAL,Entropy,30,41.04
VAAL_Entropy,VAAL,Entropy,40,51.07
VAAL_Entropy,VAAL,Entropy,50,51.21
Coreset_Entropy,Coreset,Entropy,10,36.6
Coreset_Entropy,Coreset,Entropy,20,50.98
Coreset_Entropy,Coreset,Entropy,30,57.79
Coreset_Entropy,Coreset,Entropy,40,65.36
Coreset_Entropy,Coreset,Entropy,50,64.37
Coreset_Entropy,Coreset,Entropy,10,36.6
Coreset_Entropy,Coreset,Entropy,20,51.83
Coreset_Entropy,Coreset,Entropy,30,61.71
Coreset_Entropy,Coreset,Entropy,40,65.54
Coreset_Entropy,Coreset,Entropy,50,69.92
Coreset_Entropy,Coreset,Entropy,60,73.4
Coreset_Entropy,Coreset,Entropy,70,74.54
Coreset_Entropy,Coreset,Entropy,80,76.62
Coreset_Entropy,Coreset,Entropy,90,77.49
Coreset_Entropy,Coreset,Entropy,100,78.08
Coreset_Entropy,Coreset,Entropy,110,80.12
Coreset_Entropy,Coreset,Entropy,10,36.6
Coreset_Entropy,Coreset,Entropy,20,49.17
Coreset_Entropy,Coreset,Entropy,30,65.45
Coreset_Entropy,Coreset,Entropy,40,66.33
Coreset_Entropy,Coreset,Entropy,50,73.84
Coreset_Entropy,Coreset,Entropy,60,74.89
Coreset_Entropy,Coreset,Entropy,70,78.72
Coreset_Entropy,Coreset,Entropy,80,79.54
Coreset_Entropy,Coreset,Entropy,90,79.22
Coreset_Entropy,Coreset,Entropy,100,80.8
Coreset_Entropy,Coreset,Entropy,110,81.03
Coreset_Entropy,Coreset,Entropy,10,36.6
Coreset_Entropy,Coreset,Entropy,20,57.38
Coreset_Entropy,Coreset,Entropy,30,49.52
Coreset_Entropy,Coreset,Entropy,40,65.36
Coreset_Entropy,Coreset,Entropy,50,70.36
Coreset_Entropy,Coreset,Entropy,10,36.6
Coreset_Entropy,Coreset,Entropy,20,54.63
Coreset_Entropy,Coreset,Entropy,30,61.44
Coreset_Entropy,Coreset,Entropy,40,65.89
Coreset_Entropy,Coreset,Entropy,50,72.14
Coreset_Entropy,Coreset,Entropy,60,72.46
Coreset_Entropy,Coreset,Entropy,70,75.15
Coreset_Entropy,Coreset,Entropy,80,74.45
Coreset_Entropy,Coreset,Entropy,90,76.24
Coreset_Entropy,Coreset,Entropy,100,75.3
Coreset_Entropy,Coreset,Entropy,110,77.58
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,10,63.08
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,20,71.12
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,30,69.31
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,40,73.6
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,50,76.73
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,60,77.67
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,70,78.63
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,80,79.48
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,90,80.65
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,100,81.09
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,110,80.15
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,10,63.08
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,20,69.19
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,30,68.55
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,40,72.41
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,50,72.84
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,60,76.03
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,70,76.85
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,80,78.05
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,90,78.52
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,100,80.42
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,110,81.47
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,10,63.08
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,20,65.42
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,30,69.77
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,40,71.59
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,50,76.06
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,10,63.08
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,20,67.49
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,30,72.84
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,40,73.81
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,50,76.12
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,60,77.84
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,70,78.43
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,80,78.78
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,90,79.77
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,100,80.33
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,110,81.76
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,10,63.08
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,20,71.47
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,30,67.79
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,40,72.2
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,50,72.52
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,60,77.43
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,70,74.77
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,80,76.91
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,90,72.0
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,100,80.06
Hard-to-Contrast_Margin,Hard-to-Contrast,Margin,110,81.32
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,10,45.13
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,20,64.69
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,30,71.53
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,40,75.18
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,50,75.48
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,10,45.13
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,20,62.06
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,30,65.65
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,40,71.0
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,50,74.16
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,60,76.85
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,70,77.05
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,80,81.03
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,90,81.44
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,100,82.67
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,110,83.28
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,10,45.13
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,20,58.75
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,30,67.35
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,40,69.34
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,50,69.34
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,60,73.78
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,70,73.52
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,80,74.66
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,90,73.81
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,100,77.81
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,110,79.3
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,10,45.13
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,20,63.87
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,30,65.39
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,40,72.05
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,50,73.55
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,60,74.31
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,70,76.09
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,80,78.43
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,90,80.91
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,100,79.45
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,110,81.73
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,10,45.13
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,20,63.34
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,30,68.58
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,40,73.75
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,50,76.32
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,60,77.58
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,70,77.58
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,80,73.69
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,90,79.25
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,100,81.29
Easy-to-Contrast_Margin,Easy-to-Contrast,Margin,110,80.12
Easy-to-Learn_Margin,Easy-to-Learn,Margin,10,18.24
Easy-to-Learn_Margin,Easy-to-Learn,Margin,20,35.14
Easy-to-Learn_Margin,Easy-to-Learn,Margin,30,46.42
Easy-to-Learn_Margin,Easy-to-Learn,Margin,40,64.4
Easy-to-Learn_Margin,Easy-to-Learn,Margin,50,67.06
Easy-to-Learn_Margin,Easy-to-Learn,Margin,10,18.24
Easy-to-Learn_Margin,Easy-to-Learn,Margin,20,37.07
Easy-to-Learn_Margin,Easy-to-Learn,Margin,30,49.11
Easy-to-Learn_Margin,Easy-to-Learn,Margin,40,51.33
Easy-to-Learn_Margin,Easy-to-Learn,Margin,50,57.47
Easy-to-Learn_Margin,Easy-to-Learn,Margin,60,64.28
Easy-to-Learn_Margin,Easy-to-Learn,Margin,70,70.86
Easy-to-Learn_Margin,Easy-to-Learn,Margin,80,72.61
Easy-to-Learn_Margin,Easy-to-Learn,Margin,90,73.57
Easy-to-Learn_Margin,Easy-to-Learn,Margin,100,76.59
Easy-to-Learn_Margin,Easy-to-Learn,Margin,110,78.84
Easy-to-Learn_Margin,Easy-to-Learn,Margin,10,18.24
Easy-to-Learn_Margin,Easy-to-Learn,Margin,20,36.8
Easy-to-Learn_Margin,Easy-to-Learn,Margin,30,57.76
Easy-to-Learn_Margin,Easy-to-Learn,Margin,40,54.34
Easy-to-Learn_Margin,Easy-to-Learn,Margin,50,60.04
Easy-to-Learn_Margin,Easy-to-Learn,Margin,60,64.86
Easy-to-Learn_Margin,Easy-to-Learn,Margin,70,66.88
Easy-to-Learn_Margin,Easy-to-Learn,Margin,80,70.1
Easy-to-Learn_Margin,Easy-to-Learn,Margin,90,74.39
Easy-to-Learn_Margin,Easy-to-Learn,Margin,100,77.96
Easy-to-Learn_Margin,Easy-to-Learn,Margin,110,78.78
Easy-to-Learn_Margin,Easy-to-Learn,Margin,10,18.24
