Method,Init_Method,AL_Method,Episode,run1,run2,run3,run4,run5
Margin_Coreset,Margin,Coreset,50,54.33,49.89,44.86,46.58,48.42
Margin_Coreset,Margin,Coreset,60,55.59,54.72,51.38,55.39,52.26
Margin_Coreset,Margin,Coreset,70,55.87,60.34,55.16,56.6,53.87
Margin_Coreset,Margin,Coreset,80,60.84,61.78,58.52,57.58,55.07
Margin_Coreset,Margin,Coreset,90,60.36,62.7,61.63,59.8,56.72
Margin_Coreset,Margin,Coreset,100,62.59,64.75,63.69,61.58,58.7
Margin_Coreset,Margin,Coreset,110,63.78,67.52,63.47,62.63,63.49
Margin_Coreset,Margin,Coreset,120,63.95,68.49,65.23,64.51,62.52
BALD_Coreset,BALD,Coreset,20,25.33,25.33,25.33,25.33,25.33
BALD_Coreset,BALD,Coreset,30,35.47,32.4,39.81,37.6,35.35
BALD_Coreset,BALD,Coreset,40,40.58,42.15,44.81,47.95,40.75
BALD_Coreset,BALD,Coreset,50,48.13,48.83,51.21,54.49,45.67
BALD_Coreset,BALD,Coreset,60,53.48,52.89,53.84,56.83,51.24
BALD_Coreset,BALD,Coreset,70,53.62,55.77,58.23,59.28,53.27
BALD_Coreset,BALD,Coreset,80,55.31,56.59,58.91,60.12,52.55
BALD_Coreset,BALD,Coreset,90,55.84,58.74,62.09,60.97,57.1
BALD_Coreset,BALD,Coreset,100,57.75,60.06,61.83,60.91,56.96
BALD_Coreset,BALD,Coreset,110,59.95,60.68,61.97,63.74,57.31
BALD_Coreset,BALD,Coreset,120,62.93,61.07,63.09,63.33,60.47
VAAL_Coreset,VAAL,Coreset,20,4.46,4.46,4.46,4.46,4.46
VAAL_Coreset,VAAL,Coreset,30,27.75,32.7,36.96,29.29,27.44
VAAL_Coreset,VAAL,Coreset,40,31.96,34.89,42.65,35.74,30.96
VAAL_Coreset,VAAL,Coreset,50,39.4,49.23,43.81,43.78,34.73
VAAL_Coreset,VAAL,Coreset,60,41.83,50.93,45.85,45.57,44.02
VAAL_Coreset,VAAL,Coreset,70,48.16,53.1,49.86,48.05,50.31
VAAL_Coreset,VAAL,Coreset,80,50.42,55.26,52.95,54.78,54.49
VAAL_Coreset,VAAL,Coreset,90,55.12,59.34,52.58,56.49,55.97
VAAL_Coreset,VAAL,Coreset,100,55.32,59.9,55.63,62.45,57.27
VAAL_Coreset,VAAL,Coreset,110,59.02,62.8,55.75,62.49,58.32
VAAL_Coreset,VAAL,Coreset,120,58.43,59.07,57.24,63.17,61.72
Coreset_Coreset,Coreset,Coreset,20,24.06,24.06,24.06,24.06,24.06
Coreset_Coreset,Coreset,Coreset,30,35.13,35.19,39.34,38.8,32.22
Coreset_Coreset,Coreset,Coreset,40,41.5,41.41,41.74,42.83,35.47
Coreset_Coreset,Coreset,Coreset,50,45.83,42.25,46.25,45.13,47.55
Coreset_Coreset,Coreset,Coreset,60,48.55,42.33,51.42,48.44,52.05
Coreset_Coreset,Coreset,Coreset,70,50.43,46.61,51.8,52.77,50.69
Coreset_Coreset,Coreset,Coreset,80,50.13,47.58,55.77,58.54,53.81
Coreset_Coreset,Coreset,Coreset,90,51.89,50.76,59.38,59.91,54.25
Coreset_Coreset,Coreset,Coreset,100,54.54,52.41,59.71,60.31,56.79
Coreset_Coreset,Coreset,Coreset,110,55.5,55.75,64.62,62.19,60.08
Coreset_Coreset,Coreset,Coreset,120,55.88,58.68,63.69,62.91,62.23
