Method,Init_Method,AL_Method,Episode,run1,run2,run3,run4,run5
Entropy_Coreset,Entropy,Coreset,70,58.15,53.3,52.75,57.22,59.33
Entropy_Coreset,Entropy,Coreset,80,62.17,58.8,57.63,58.89,57.44
Entropy_Coreset,Entropy,Coreset,90,62.49,59.91,58.66,60.86,60.28
Entropy_Coreset,Entropy,Coreset,100,66.12,61.17,59.98,65.65,60.5
Entropy_Coreset,Entropy,Coreset,110,66.57,62.05,61.36,65.01,67.02
Entropy_Coreset,Entropy,Coreset,120,65.58,64.07,62.79,68.35,66.18
Margin_Coreset,Margin,Coreset,20,38.88,38.88,38.88,38.88,38.88
Margin_Coreset,Margin,Coreset,30,38.76,41.33,39.76,38.18,38.94
Margin_Coreset,Margin,Coreset,40,53.0,45.62,50.29,47.22,43.86
Margin_Coreset,Margin,Coreset,50,53.71,48.96,53.0,51.74,53.39
Margin_Coreset,Margin,Coreset,60,61.81,57.75,58.49,59.25,57.31
Margin_Coreset,Margin,Coreset,70,63.8,56.2,62.07,63.15,62.06
Margin_Coreset,Margin,Coreset,80,63.47,62.95,62.81,65.08,62.41
Margin_Coreset,Margin,Coreset,90,63.02,63.04,67.02,63.83,62.19
Margin_Coreset,Margin,Coreset,100,65.35,67.34,68.19,67.08,66.72
Margin_Coreset,Margin,Coreset,110,64.33,66.1,67.35,69.41,68.07
Margin_Coreset,Margin,Coreset,120,67.59,69.38,69.85,69.6,70.62
BALD_Coreset,BALD,Coreset,20,26.49,26.49,26.49,26.49,26.49
BALD_Coreset,BALD,Coreset,30,36.34,45.43,39.34,41.11,39.27
BALD_Coreset,BALD,Coreset,40,49.46,48.46,50.79,43.8,53.1
BALD_Coreset,BALD,Coreset,50,54.73,50.67,49.98,54.47,54.29
BALD_Coreset,BALD,Coreset,60,55.53,55.01,52.17,58.02,56.6
BALD_Coreset,BALD,Coreset,70,59.62,58.07,58.87,59.79,62.86
BALD_Coreset,BALD,Coreset,80,61.62,58.82,60.2,64.04,66.77
BALD_Coreset,BALD,Coreset,90,65.29,59.77,61.89,62.64,68.34
BALD_Coreset,BALD,Coreset,100,65.32,62.7,64.58,67.53,67.4
BALD_Coreset,BALD,Coreset,110,64.79,64.25,67.27,69.64,69.09
BALD_Coreset,BALD,Coreset,120,66.31,64.12,64.37,71.09,69.42
VAAL_Coreset,VAAL,Coreset,20,4.46,4.46,4.46,4.46,4.46
VAAL_Coreset,VAAL,Coreset,30,29.64,29.95,24.9,27.79,32.97
VAAL_Coreset,VAAL,Coreset,40,32.05,37.3,39.87,40.32,40.19
VAAL_Coreset,VAAL,Coreset,50,43.09,43.26,45.44,52.55,55.77
VAAL_Coreset,VAAL,Coreset,60,52.92,45.98,52.65,58.03,55.51
VAAL_Coreset,VAAL,Coreset,70,56.46,54.13,51.14,61.4,60.43
VAAL_Coreset,VAAL,Coreset,80,59.78,59.16,58.07,59.51,64.93
VAAL_Coreset,VAAL,Coreset,90,62.1,60.74,59.76,62.7,66.18
VAAL_Coreset,VAAL,Coreset,100,62.48,61.84,59.97,64.5,66.81
VAAL_Coreset,VAAL,Coreset,110,65.72,63.65,66.56,66.95,68.97
VAAL_Coreset,VAAL,Coreset,120,66.87,64.71,66.94,67.34,68.77
Coreset_Coreset,Coreset,Coreset,20,25.33,25.33,25.33,25.33,25.33
Coreset_Coreset,Coreset,Coreset,30,44.72,36.62,41.45,42.15,47.01
Coreset_Coreset,Coreset,Coreset,40,47.64,43.67,44.13,45.74,42.32
Coreset_Coreset,Coreset,Coreset,50,47.27,43.82,48.82,49.29,52.26
Coreset_Coreset,Coreset,Coreset,60,50.11,46.4,47.06,52.56,52.44
Coreset_Coreset,Coreset,Coreset,70,53.58,49.26,51.09,55.28,55.68
Coreset_Coreset,Coreset,Coreset,80,55.97,53.67,54.45,55.86,57.44
Coreset_Coreset,Coreset,Coreset,90,57.72,56.35,58.65,60.19,58.68
Coreset_Coreset,Coreset,Coreset,100,56.6,60.52,59.49,57.96,61.81
Coreset_Coreset,Coreset,Coreset,110,60.12,60.48,61.6,60.05,62.14
Coreset_Coreset,Coreset,Coreset,120,61.55,62.03,62.59,61.27,63.36
