Method,Init_Method,AL_Method,Episode,TestAccuracy
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,110,66.96
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,10,40.8
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,20,47.66
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,30,54.78
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,40,56.83
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,50,55.84
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,60,55.61
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,70,59.16
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,80,61.14
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,90,64.36
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,100,65.59
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,110,65.02
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,10,40.8
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,20,46.54
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,30,44.22
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,40,52.15
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,50,56.19
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,60,57.98
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,70,59.61
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,80,62.09
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,90,57.15
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,100,61.73
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,110,60.2
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,10,27.63
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,20,35.67
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,30,39.66
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,40,41.33
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,50,44.13
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,60,47.54
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,70,45.87
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,80,51.34
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,90,55.06
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,100,56.78
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,110,55.65
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,10,27.63
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,20,37.97
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,30,37.81
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,40,41.55
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,50,46.15
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,60,47.65
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,70,52.45
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,80,48.66
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,90,52.45
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,100,53.44
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,110,51.41
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,10,27.63
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,20,38.24
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,30,39.53
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,40,43.51
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,50,45.16
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,60,43.6
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,70,48.72
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,80,58.52
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,90,59.37
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,100,61.52
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,110,59.25
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,10,27.63
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,20,35.65
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,30,39.82
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,40,42.45
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,50,44.93
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,60,46.55
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,70,47.25
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,80,51.43
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,90,53.7
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,100,61.11
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,110,64.03
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,10,27.63
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,20,38.33
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,30,38.64
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,40,41.78
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,50,43.53
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,60,44.57
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,70,47.64
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,80,56.58
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,90,58.53
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,100,58.71
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,110,62.21
Easy-to-Learn_BALD,Easy-to-Learn,BALD,10,18.48
Easy-to-Learn_BALD,Easy-to-Learn,BALD,20,29.68
Easy-to-Learn_BALD,Easy-to-Learn,BALD,30,33.76
Easy-to-Learn_BALD,Easy-to-Learn,BALD,40,37.81
Easy-to-Learn_BALD,Easy-to-Learn,BALD,50,40.66
Easy-to-Learn_BALD,Easy-to-Learn,BALD,60,42.7
Easy-to-Learn_BALD,Easy-to-Learn,BALD,70,44.76
Easy-to-Learn_BALD,Easy-to-Learn,BALD,80,45.65
Easy-to-Learn_BALD,Easy-to-Learn,BALD,90,47.56
Easy-to-Learn_BALD,Easy-to-Learn,BALD,100,47.91
Easy-to-Learn_BALD,Easy-to-Learn,BALD,110,51.25
Easy-to-Learn_BALD,Easy-to-Learn,BALD,10,18.48
Easy-to-Learn_BALD,Easy-to-Learn,BALD,20,28.47
Easy-to-Learn_BALD,Easy-to-Learn,BALD,30,31.75
Easy-to-Learn_BALD,Easy-to-Learn,BALD,40,32.65
Easy-to-Learn_BALD,Easy-to-Learn,BALD,50,38.64
Easy-to-Learn_BALD,Easy-to-Learn,BALD,60,40.35
Easy-to-Learn_BALD,Easy-to-Learn,BALD,70,46.37
Easy-to-Learn_BALD,Easy-to-Learn,BALD,80,51.07
Easy-to-Learn_BALD,Easy-to-Learn,BALD,90,53.98
Easy-to-Learn_BALD,Easy-to-Learn,BALD,100,59.74
Easy-to-Learn_BALD,Easy-to-Learn,BALD,110,62.4
Easy-to-Learn_BALD,Easy-to-Learn,BALD,10,18.48
Easy-to-Learn_BALD,Easy-to-Learn,BALD,20,32.21
Easy-to-Learn_BALD,Easy-to-Learn,BALD,30,32.08
Easy-to-Learn_BALD,Easy-to-Learn,BALD,40,36.46
Easy-to-Learn_BALD,Easy-to-Learn,BALD,50,38.84
Easy-to-Learn_BALD,Easy-to-Learn,BALD,60,39.69
Easy-to-Learn_BALD,Easy-to-Learn,BALD,70,39.16
Easy-to-Learn_BALD,Easy-to-Learn,BALD,80,46.27
Easy-to-Learn_BALD,Easy-to-Learn,BALD,90,52.37
Easy-to-Learn_BALD,Easy-to-Learn,BALD,100,52.49
Easy-to-Learn_BALD,Easy-to-Learn,BALD,110,53.68
Easy-to-Learn_BALD,Easy-to-Learn,BALD,10,18.48
Easy-to-Learn_BALD,Easy-to-Learn,BALD,20,24.88
Easy-to-Learn_BALD,Easy-to-Learn,BALD,30,28.79
Easy-to-Learn_BALD,Easy-to-Learn,BALD,40,38.34
Easy-to-Learn_BALD,Easy-to-Learn,BALD,50,41.9
Easy-to-Learn_BALD,Easy-to-Learn,BALD,60,46.39
Easy-to-Learn_BALD,Easy-to-Learn,BALD,70,52.26
Easy-to-Learn_BALD,Easy-to-Learn,BALD,80,48.88
Easy-to-Learn_BALD,Easy-to-Learn,BALD,90,54.56
Easy-to-Learn_BALD,Easy-to-Learn,BALD,100,53.73
Easy-to-Learn_BALD,Easy-to-Learn,BALD,110,50.42
Easy-to-Learn_BALD,Easy-to-Learn,BALD,10,18.48
Easy-to-Learn_BALD,Easy-to-Learn,BALD,20,31.41
Easy-to-Learn_BALD,Easy-to-Learn,BALD,30,30.93
Easy-to-Learn_BALD,Easy-to-Learn,BALD,40,31.45
Easy-to-Learn_BALD,Easy-to-Learn,BALD,50,32.12
Easy-to-Learn_BALD,Easy-to-Learn,BALD,60,40.57
Easy-to-Learn_BALD,Easy-to-Learn,BALD,70,41.77
Easy-to-Learn_BALD,Easy-to-Learn,BALD,80,47.47
Easy-to-Learn_BALD,Easy-to-Learn,BALD,90,49.11
Easy-to-Learn_BALD,Easy-to-Learn,BALD,100,50.31
Easy-to-Learn_BALD,Easy-to-Learn,BALD,110,50.85
Consistency_BALD,Consistency,BALD,10,35.45
Consistency_BALD,Consistency,BALD,20,44.13
Consistency_BALD,Consistency,BALD,30,43.95
Consistency_BALD,Consistency,BALD,40,46.74
Consistency_BALD,Consistency,BALD,50,45.76
Consistency_BALD,Consistency,BALD,60,50.68
Consistency_BALD,Consistency,BALD,70,50.12
Consistency_BALD,Consistency,BALD,80,53.75
Consistency_BALD,Consistency,BALD,90,53.7
Consistency_BALD,Consistency,BALD,100,57.11
Consistency_BALD,Consistency,BALD,110,59.91
Consistency_BALD,Consistency,BALD,10,35.45
Consistency_BALD,Consistency,BALD,20,42.64
Consistency_BALD,Consistency,BALD,30,47.3
Consistency_BALD,Consistency,BALD,40,48.63
Consistency_BALD,Consistency,BALD,50,51.65
Consistency_BALD,Consistency,BALD,60,50.41
Consistency_BALD,Consistency,BALD,70,52.91
Consistency_BALD,Consistency,BALD,80,53.76
Consistency_BALD,Consistency,BALD,90,53.77
Consistency_BALD,Consistency,BALD,100,56.23
Consistency_BALD,Consistency,BALD,110,58.71
Consistency_BALD,Consistency,BALD,10,35.45
Consistency_BALD,Consistency,BALD,20,41.93
Consistency_BALD,Consistency,BALD,30,44.64
Consistency_BALD,Consistency,BALD,40,49.29
Consistency_BALD,Consistency,BALD,50,52.2
Consistency_BALD,Consistency,BALD,60,52.76
Consistency_BALD,Consistency,BALD,70,54.69
Consistency_BALD,Consistency,BALD,80,53.28
Consistency_BALD,Consistency,BALD,90,57.27
Consistency_BALD,Consistency,BALD,100,58.66
Consistency_BALD,Consistency,BALD,110,59.26
Consistency_BALD,Consistency,BALD,10,35.45
Consistency_BALD,Consistency,BALD,20,44.34
Consistency_BALD,Consistency,BALD,30,46.32
Consistency_BALD,Consistency,BALD,40,43.5
Consistency_BALD,Consistency,BALD,50,49.74
Consistency_BALD,Consistency,BALD,60,51.15
Consistency_BALD,Consistency,BALD,70,53.18
Consistency_BALD,Consistency,BALD,80,53.04
Consistency_BALD,Consistency,BALD,90,55.88
Consistency_BALD,Consistency,BALD,100,57.42
Consistency_BALD,Consistency,BALD,110,56.9
Consistency_BALD,Consistency,BALD,10,35.45
Consistency_BALD,Consistency,BALD,20,46.25
Consistency_BALD,Consistency,BALD,30,55.25
Consistency_BALD,Consistency,BALD,40,53.51
Consistency_BALD,Consistency,BALD,50,55.24
Consistency_BALD,Consistency,BALD,60,58.82
Consistency_BALD,Consistency,BALD,70,65.15
Consistency_BALD,Consistency,BALD,80,64.38
Consistency_BALD,Consistency,BALD,90,62.63
Consistency_BALD,Consistency,BALD,100,64.9
Consistency_BALD,Consistency,BALD,110,66.3
Entropy_BALD,Entropy,BALD,10,27.12
Entropy_BALD,Entropy,BALD,20,24.82
Entropy_BALD,Entropy,BALD,30,28.82
Entropy_BALD,Entropy,BALD,40,33.64
Entropy_BALD,Entropy,BALD,50,37.09
Entropy_BALD,Entropy,BALD,60,42.02
Entropy_BALD,Entropy,BALD,70,45.38
Entropy_BALD,Entropy,BALD,80,55.48
Entropy_BALD,Entropy,BALD,90,59.73
Entropy_BALD,Entropy,BALD,100,60.09
Entropy_BALD,Entropy,BALD,110,61.84
Entropy_BALD,Entropy,BALD,10,27.12
Entropy_BALD,Entropy,BALD,20,29.74
Entropy_BALD,Entropy,BALD,30,26.38
Entropy_BALD,Entropy,BALD,40,34.32
Entropy_BALD,Entropy,BALD,50,37.86
Entropy_BALD,Entropy,BALD,60,40.33
Entropy_BALD,Entropy,BALD,70,52.86
Entropy_BALD,Entropy,BALD,80,54.09
Entropy_BALD,Entropy,BALD,90,52.37
Entropy_BALD,Entropy,BALD,100,58.11
Entropy_BALD,Entropy,BALD,110,57.6
Entropy_BALD,Entropy,BALD,10,27.12
Entropy_BALD,Entropy,BALD,20,23.61
Entropy_BALD,Entropy,BALD,30,29.73
Entropy_BALD,Entropy,BALD,40,38.83
Entropy_BALD,Entropy,BALD,50,44.12
Entropy_BALD,Entropy,BALD,60,50.15
Entropy_BALD,Entropy,BALD,70,51.27
Entropy_BALD,Entropy,BALD,80,54.25
Entropy_BALD,Entropy,BALD,90,57.28
Entropy_BALD,Entropy,BALD,100,59.49
Entropy_BALD,Entropy,BALD,110,59.44
Entropy_BALD,Entropy,BALD,10,27.12
Entropy_BALD,Entropy,BALD,20,28.25
Entropy_BALD,Entropy,BALD,30,36.4
Entropy_BALD,Entropy,BALD,40,37.86
Entropy_BALD,Entropy,BALD,50,40.75
Entropy_BALD,Entropy,BALD,60,47.2
Entropy_BALD,Entropy,BALD,70,44.83
Entropy_BALD,Entropy,BALD,80,52.32
Entropy_BALD,Entropy,BALD,90,50.26
Entropy_BALD,Entropy,BALD,100,51.54
Entropy_BALD,Entropy,BALD,110,53.75
Entropy_BALD,Entropy,BALD,10,27.12
Entropy_BALD,Entropy,BALD,20,25.14
Entropy_BALD,Entropy,BALD,30,21.7
Entropy_BALD,Entropy,BALD,40,31.22
Entropy_BALD,Entropy,BALD,50,34.64
Entropy_BALD,Entropy,BALD,60,33.24
Entropy_BALD,Entropy,BALD,70,38.26
Entropy_BALD,Entropy,BALD,80,42.24
Entropy_BALD,Entropy,BALD,90,46.72
Entropy_BALD,Entropy,BALD,100,54.42
Entropy_BALD,Entropy,BALD,110,55.43
Margin_BALD,Margin,BALD,10,26.26
Margin_BALD,Margin,BALD,20,37.13
Margin_BALD,Margin,BALD,30,33.55
Margin_BALD,Margin,BALD,40,36.62
Margin_BALD,Margin,BALD,50,41.31
Margin_BALD,Margin,BALD,60,48.73
Margin_BALD,Margin,BALD,70,50.36
Margin_BALD,Margin,BALD,80,55.71
Margin_BALD,Margin,BALD,90,57.84
Margin_BALD,Margin,BALD,100,62.43
Margin_BALD,Margin,BALD,110,63.4
Margin_BALD,Margin,BALD,10,26.26
Margin_BALD,Margin,BALD,20,35.35
Margin_BALD,Margin,BALD,30,33.68
Margin_BALD,Margin,BALD,40,39.77
Margin_BALD,Margin,BALD,50,53.35
Margin_BALD,Margin,BALD,60,52.96
Margin_BALD,Margin,BALD,70,50.26
Margin_BALD,Margin,BALD,80,53.58
Margin_BALD,Margin,BALD,90,55.8
Margin_BALD,Margin,BALD,100,61.51
Margin_BALD,Margin,BALD,110,61.62
Margin_BALD,Margin,BALD,10,26.26
Margin_BALD,Margin,BALD,20,27.59
Margin_BALD,Margin,BALD,30,33.73
Margin_BALD,Margin,BALD,40,40.38
Margin_BALD,Margin,BALD,50,43.98
Margin_BALD,Margin,BALD,60,51.1
Margin_BALD,Margin,BALD,70,53.67
Margin_BALD,Margin,BALD,80,55.3
Margin_BALD,Margin,BALD,90,55.04
Margin_BALD,Margin,BALD,100,58.82
Margin_BALD,Margin,BALD,110,61.41
Margin_BALD,Margin,BALD,10,26.26
Margin_BALD,Margin,BALD,20,29.47
Margin_BALD,Margin,BALD,30,35.84
Margin_BALD,Margin,BALD,40,37.18
Margin_BALD,Margin,BALD,50,46.93
Margin_BALD,Margin,BALD,60,48.78
Margin_BALD,Margin,BALD,70,46.63
Margin_BALD,Margin,BALD,80,54.02
Margin_BALD,Margin,BALD,90,51.59
Margin_BALD,Margin,BALD,100,59.47
Margin_BALD,Margin,BALD,110,56.61
Margin_BALD,Margin,BALD,10,26.26
Margin_BALD,Margin,BALD,20,23.66
Margin_BALD,Margin,BALD,30,30.16
Margin_BALD,Margin,BALD,40,40.29
Margin_BALD,Margin,BALD,50,40.87
Margin_BALD,Margin,BALD,60,43.0
Margin_BALD,Margin,BALD,70,46.78
Margin_BALD,Margin,BALD,80,51.84
Margin_BALD,Margin,BALD,90,52.94
Margin_BALD,Margin,BALD,100,53.86
Margin_BALD,Margin,BALD,110,55.22
BALD_BALD,BALD,BALD,10,25.33
BALD_BALD,BALD,BALD,20,22.48
BALD_BALD,BALD,BALD,30,26.68
BALD_BALD,BALD,BALD,40,30.11
BALD_BALD,BALD,BALD,50,37.21
BALD_BALD,BALD,BALD,60,49.13
BALD_BALD,BALD,BALD,70,53.79
BALD_BALD,BALD,BALD,80,52.44
BALD_BALD,BALD,BALD,90,53.55
BALD_BALD,BALD,BALD,100,59.2
BALD_BALD,BALD,BALD,110,58.95
BALD_BALD,BALD,BALD,10,25.33
BALD_BALD,BALD,BALD,20,22.87
BALD_BALD,BALD,BALD,30,33.22
BALD_BALD,BALD,BALD,40,34.87
BALD_BALD,BALD,BALD,50,36.69
BALD_BALD,BALD,BALD,60,37.22
BALD_BALD,BALD,BALD,70,38.12
BALD_BALD,BALD,BALD,80,45.53
BALD_BALD,BALD,BALD,90,50.2
BALD_BALD,BALD,BALD,100,53.21
BALD_BALD,BALD,BALD,110,56.64
BALD_BALD,BALD,BALD,10,25.33
BALD_BALD,BALD,BALD,20,25.77
BALD_BALD,BALD,BALD,30,31.99
BALD_BALD,BALD,BALD,40,34.93
BALD_BALD,BALD,BALD,50,43.35
BALD_BALD,BALD,BALD,60,42.5
BALD_BALD,BALD,BALD,70,44.38
BALD_BALD,BALD,BALD,80,47.13
BALD_BALD,BALD,BALD,90,45.95
BALD_BALD,BALD,BALD,100,53.44
BALD_BALD,BALD,BALD,110,55.2
BALD_BALD,BALD,BALD,10,25.33
BALD_BALD,BALD,BALD,20,23.69
BALD_BALD,BALD,BALD,30,30.05
BALD_BALD,BALD,BALD,40,31.19
BALD_BALD,BALD,BALD,50,42.99
BALD_BALD,BALD,BALD,60,47.6
BALD_BALD,BALD,BALD,70,50.39
BALD_BALD,BALD,BALD,80,52.92
BALD_BALD,BALD,BALD,90,55.01
BALD_BALD,BALD,BALD,100,60.92
BALD_BALD,BALD,BALD,110,58.29
BALD_BALD,BALD,BALD,10,25.33
BALD_BALD,BALD,BALD,20,20.83
BALD_BALD,BALD,BALD,30,29.95
BALD_BALD,BALD,BALD,40,36.52
BALD_BALD,BALD,BALD,50,37.36
BALD_BALD,BALD,BALD,60,47.06
BALD_BALD,BALD,BALD,70,48.39
BALD_BALD,BALD,BALD,80,45.51
BALD_BALD,BALD,BALD,90,47.87
BALD_BALD,BALD,BALD,100,47.83
BALD_BALD,BALD,BALD,110,56.04
VAAL_BALD,VAAL,BALD,10,4.46
VAAL_BALD,VAAL,BALD,20,25.87
VAAL_BALD,VAAL,BALD,30,26.5
VAAL_BALD,VAAL,BALD,40,36.82
VAAL_BALD,VAAL,BALD,50,43.44
VAAL_BALD,VAAL,BALD,60,43.34
VAAL_BALD,VAAL,BALD,70,42.59
VAAL_BALD,VAAL,BALD,80,46.91
VAAL_BALD,VAAL,BALD,90,50.04
VAAL_BALD,VAAL,BALD,100,53.73
VAAL_BALD,VAAL,BALD,110,53.84
VAAL_BALD,VAAL,BALD,10,4.46
VAAL_BALD,VAAL,BALD,20,19.9
VAAL_BALD,VAAL,BALD,30,25.88
VAAL_BALD,VAAL,BALD,40,26.25
VAAL_BALD,VAAL,BALD,50,36.42
VAAL_BALD,VAAL,BALD,60,40.68
VAAL_BALD,VAAL,BALD,70,36.48
VAAL_BALD,VAAL,BALD,80,42.38
VAAL_BALD,VAAL,BALD,90,45.0
VAAL_BALD,VAAL,BALD,100,48.46
VAAL_BALD,VAAL,BALD,110,54.68
VAAL_BALD,VAAL,BALD,10,4.46
VAAL_BALD,VAAL,BALD,20,32.5
VAAL_BALD,VAAL,BALD,30,37.87
VAAL_BALD,VAAL,BALD,40,40.1
VAAL_BALD,VAAL,BALD,50,44.23
VAAL_BALD,VAAL,BALD,60,46.83
VAAL_BALD,VAAL,BALD,70,48.86
VAAL_BALD,VAAL,BALD,80,46.2
VAAL_BALD,VAAL,BALD,90,49.97
VAAL_BALD,VAAL,BALD,100,52.69
VAAL_BALD,VAAL,BALD,110,55.56
VAAL_BALD,VAAL,BALD,10,4.46
VAAL_BALD,VAAL,BALD,20,35.72
VAAL_BALD,VAAL,BALD,30,37.16
VAAL_BALD,VAAL,BALD,40,37.36
VAAL_BALD,VAAL,BALD,50,44.89
VAAL_BALD,VAAL,BALD,60,46.82
VAAL_BALD,VAAL,BALD,70,47.36
VAAL_BALD,VAAL,BALD,80,48.04
VAAL_BALD,VAAL,BALD,90,46.41
VAAL_BALD,VAAL,BALD,100,49.58
VAAL_BALD,VAAL,BALD,110,52.33
VAAL_BALD,VAAL,BALD,10,4.46
VAAL_BALD,VAAL,BALD,20,31.54
VAAL_BALD,VAAL,BALD,30,47.22
VAAL_BALD,VAAL,BALD,40,50.08
VAAL_BALD,VAAL,BALD,50,50.93
VAAL_BALD,VAAL,BALD,60,49.43
VAAL_BALD,VAAL,BALD,70,49.87
VAAL_BALD,VAAL,BALD,80,53.32
VAAL_BALD,VAAL,BALD,90,53.09
VAAL_BALD,VAAL,BALD,100,56.78
VAAL_BALD,VAAL,BALD,110,60.96
Coreset_BALD,Coreset,BALD,10,24.06
Coreset_BALD,Coreset,BALD,20,38.62
Coreset_BALD,Coreset,BALD,30,38.19
Coreset_BALD,Coreset,BALD,40,43.1
Coreset_BALD,Coreset,BALD,50,47.04
Coreset_BALD,Coreset,BALD,60,50.05
Coreset_BALD,Coreset,BALD,70,51.11
Coreset_BALD,Coreset,BALD,80,55.33
Coreset_BALD,Coreset,BALD,90,54.78
Coreset_BALD,Coreset,BALD,100,58.54
Coreset_BALD,Coreset,BALD,110,61.36
Coreset_BALD,Coreset,BALD,10,24.06
Coreset_BALD,Coreset,BALD,20,32.62
Coreset_BALD,Coreset,BALD,30,39.16
Coreset_BALD,Coreset,BALD,40,45.36
Coreset_BALD,Coreset,BALD,50,44.31
Coreset_BALD,Coreset,BALD,60,46.01
Coreset_BALD,Coreset,BALD,70,49.55
Coreset_BALD,Coreset,BALD,80,49.71
Coreset_BALD,Coreset,BALD,90,55.28
Coreset_BALD,Coreset,BALD,100,57.94
Coreset_BALD,Coreset,BALD,110,58.11
Coreset_BALD,Coreset,BALD,10,24.06
Coreset_BALD,Coreset,BALD,20,22.12
Coreset_BALD,Coreset,BALD,30,31.83
Coreset_BALD,Coreset,BALD,40,37.84
Coreset_BALD,Coreset,BALD,50,44.48
Coreset_BALD,Coreset,BALD,60,47.07
Coreset_BALD,Coreset,BALD,70,50.67
Coreset_BALD,Coreset,BALD,80,52.44
Coreset_BALD,Coreset,BALD,90,53.54
Coreset_BALD,Coreset,BALD,100,55.33
Coreset_BALD,Coreset,BALD,110,56.04
Coreset_BALD,Coreset,BALD,10,24.06
Coreset_BALD,Coreset,BALD,20,29.64
Coreset_BALD,Coreset,BALD,30,38.78
Coreset_BALD,Coreset,BALD,40,37.14
Coreset_BALD,Coreset,BALD,50,43.47
Coreset_BALD,Coreset,BALD,60,43.86
Coreset_BALD,Coreset,BALD,70,45.98
Coreset_BALD,Coreset,BALD,80,51.02
Coreset_BALD,Coreset,BALD,90,52.32
Coreset_BALD,Coreset,BALD,100,54.57
Coreset_BALD,Coreset,BALD,110,56.6
Coreset_BALD,Coreset,BALD,10,24.06
Coreset_BALD,Coreset,BALD,20,27.04
Coreset_BALD,Coreset,BALD,30,26.61
Coreset_BALD,Coreset,BALD,40,32.01
Coreset_BALD,Coreset,BALD,50,39.73
Coreset_BALD,Coreset,BALD,60,44.12
Coreset_BALD,Coreset,BALD,70,45.62
Coreset_BALD,Coreset,BALD,80,52.7
Coreset_BALD,Coreset,BALD,90,52.09
Coreset_BALD,Coreset,BALD,100,52.28
Coreset_BALD,Coreset,BALD,110,55.45
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,10,40.8
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,20,42.9
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,30,56.41
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,40,56.51
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,50,57.75
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,60,59.61
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,70,60.43
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,80,63.36
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,90,64.18
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,100,66.18
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,110,67.27
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,10,40.8
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,20,45.6
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,30,50.37
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,40,54.84
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,50,54.07
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,60,56.05
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,70,58.22
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,80,64.42
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,90,63.36
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,100,65.09
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,110,66.55
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,10,40.8
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,20,47.88
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,30,56.1
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,40,57.14
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,50,56.73
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,60,62.11
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,70,62.21
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,80,63.14
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,90,66.62
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,100,66.45
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,110,67.15
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,10,40.8
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,20,44.48
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,30,51.11
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,40,58.03
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,50,56.04
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,60,62.4
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,70,62.79
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,80,62.1
