Method,Init_Method,AL_Method,Episode,run1,run2,run3,run4,run5
Easy-to-Learn_BALD,Easy-to-Learn,BALD,70,33.59,47.88,27.97,38.54,43.13
Easy-to-Learn_BALD,Easy-to-Learn,BALD,80,33.04,43.76,29.9,40.01,38.62
Easy-to-Learn_BALD,Easy-to-Learn,BALD,90,32.16,50.31,32.6,33.87,44.83
Easy-to-Learn_BALD,Easy-to-Learn,BALD,100,34.5,48.09,32.55,40.79,40.26
Easy-to-Learn_BALD,Easy-to-Learn,BALD,110,37.13,50.81,39.35,40.46,43.19
Easy-to-Learn_BALD,Easy-to-Learn,BALD,120,42.62,49.97,38.26,44.86,46.31
Consistency_BALD,Consistency,BALD,20,32.65,32.65,32.65,32.65,32.65
Consistency_BALD,Consistency,BALD,30,42.13,34.22,40.4,44.08,41.91
Consistency_BALD,Consistency,BALD,40,45.42,37.8,35.13,47.21,43.79
Consistency_BALD,Consistency,BALD,50,47.2,42.05,42.34,49.47,45.31
Consistency_BALD,Consistency,BALD,60,53.29,48.05,43.12,49.51,42.14
Consistency_BALD,Consistency,BALD,70,53.41,51.17,44.76,52.2,51.06
Consistency_BALD,Consistency,BALD,80,53.54,52.63,42.27,53.52,49.89
Consistency_BALD,Consistency,BALD,90,49.82,52.84,40.29,54.74,52.3
Consistency_BALD,Consistency,BALD,100,54.0,52.31,43.37,52.74,55.0
Consistency_BALD,Consistency,BALD,110,53.54,49.16,43.82,52.06,49.48
Consistency_BALD,Consistency,BALD,120,57.34,50.45,46.03,53.16,49.43
Entropy_BALD,Entropy,BALD,20,4.92,4.92,4.92,4.92,4.92
Entropy_BALD,Entropy,BALD,30,12.31,14.22,6.35,10.0,9.07
Entropy_BALD,Entropy,BALD,40,17.19,18.61,8.73,18.38,12.72
Entropy_BALD,Entropy,BALD,50,22.77,20.97,7.92,16.55,14.46
Entropy_BALD,Entropy,BALD,60,25.15,28.16,16.07,14.87,15.47
Entropy_BALD,Entropy,BALD,70,28.59,24.35,11.71,18.68,18.22
Entropy_BALD,Entropy,BALD,80,31.35,27.92,14.51,28.45,16.99
Entropy_BALD,Entropy,BALD,90,29.05,26.85,16.14,27.76,19.42
Entropy_BALD,Entropy,BALD,100,34.6,27.65,17.51,27.8,23.87
Entropy_BALD,Entropy,BALD,110,32.56,27.08,21.09,24.78,24.26
Entropy_BALD,Entropy,BALD,120,33.25,26.67,25.38,29.03,31.91
Margin_BALD,Margin,BALD,20,32.6,32.6,32.6,32.6,32.6
Margin_BALD,Margin,BALD,30,31.56,34.16,35.95,32.37,39.65
Margin_BALD,Margin,BALD,40,34.67,32.67,42.99,39.43,44.39
Margin_BALD,Margin,BALD,50,36.27,41.73,41.3,38.66,52.45
Margin_BALD,Margin,BALD,60,46.96,46.21,39.54,45.81,45.54
Margin_BALD,Margin,BALD,70,43.83,44.46,41.46,44.46,51.34
Margin_BALD,Margin,BALD,80,49.68,48.73,46.42,46.41,48.97
Margin_BALD,Margin,BALD,90,49.74,49.48,42.67,45.29,57.34
Margin_BALD,Margin,BALD,100,53.06,49.54,46.55,47.88,59.53
Margin_BALD,Margin,BALD,110,47.98,50.17,44.75,48.79,53.5
Margin_BALD,Margin,BALD,120,52.67,50.96,46.52,47.27,53.05
BALD_BALD,BALD,BALD,20,5.31,5.31,5.31,5.31,5.31
BALD_BALD,BALD,BALD,30,15.21,14.08,12.09,14.14,19.57
BALD_BALD,BALD,BALD,40,20.61,15.47,21.27,17.4,16.95
BALD_BALD,BALD,BALD,50,17.1,13.68,31.98,19.08,23.59
BALD_BALD,BALD,BALD,60,19.44,18.06,31.48,17.88,30.65
BALD_BALD,BALD,BALD,70,23.57,22.31,31.8,19.99,28.29
BALD_BALD,BALD,BALD,80,27.74,26.45,36.52,20.7,25.43
BALD_BALD,BALD,BALD,90,29.92,28.61,28.86,23.01,30.46
BALD_BALD,BALD,BALD,100,27.1,31.31,33.54,23.73,31.88
BALD_BALD,BALD,BALD,110,31.57,34.33,41.57,23.94,29.55
BALD_BALD,BALD,BALD,120,34.86,34.55,36.23,25.86,26.81
VAAL_BALD,VAAL,BALD,20,11.8,11.8,11.8,11.8,11.8
VAAL_BALD,VAAL,BALD,30,12.66,16.42,15.96,14.16,24.85
VAAL_BALD,VAAL,BALD,40,31.7,17.52,21.55,20.0,20.7
VAAL_BALD,VAAL,BALD,50,26.66,32.4,27.92,30.92,27.94
VAAL_BALD,VAAL,BALD,60,26.27,38.75,25.46,31.11,28.4
VAAL_BALD,VAAL,BALD,70,28.61,39.53,26.16,35.75,35.63
VAAL_BALD,VAAL,BALD,80,41.85,43.31,23.68,35.93,36.03
VAAL_BALD,VAAL,BALD,90,46.25,39.3,23.37,42.17,35.39
VAAL_BALD,VAAL,BALD,100,48.68,38.44,23.52,47.98,46.85
VAAL_BALD,VAAL,BALD,110,49.12,35.58,24.19,51.94,53.94
VAAL_BALD,VAAL,BALD,120,46.41,36.64,24.9,53.9,49.43
Coreset_BALD,Coreset,BALD,20,24.3,24.3,24.3,24.3,24.3
Coreset_BALD,Coreset,BALD,30,21.74,25.03,26.43,24.4,34.76
Coreset_BALD,Coreset,BALD,40,28.26,36.59,31.6,24.85,41.3
Coreset_BALD,Coreset,BALD,50,34.61,41.73,34.35,31.62,51.7
Coreset_BALD,Coreset,BALD,60,34.04,45.1,30.84,37.55,46.69
Coreset_BALD,Coreset,BALD,70,43.7,34.3,37.47,33.55,58.93
Coreset_BALD,Coreset,BALD,80,45.88,41.43,36.85,38.31,53.57
Coreset_BALD,Coreset,BALD,90,43.04,47.42,39.79,40.13,62.74
Coreset_BALD,Coreset,BALD,100,42.49,45.84,42.79,43.61,64.65
Coreset_BALD,Coreset,BALD,110,45.61,46.25,40.7,40.92,65.86
Coreset_BALD,Coreset,BALD,120,45.79,45.47,43.55,42.98,55.53
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,20,38.59,38.59,38.59,38.59,38.59
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,30,53.69,46.48,48.26,41.89,36.69
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,40,51.6,45.32,52.28,45.33,45.63
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,50,61.92,46.91,53.02,38.23,45.19
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,60,62.1,55.56,60.54,46.14,46.85
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,70,53.12,52.69,66.41,47.55,52.3
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,80,51.78,51.1,62.45,49.87,55.08
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,90,53.5,56.74,66.3,54.67,55.36
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,100,51.64,61.7,67.76,52.28,54.22
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,110,55.35,60.64,65.67,53.57,59.64
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,120,53.36,65.56,67.88,54.75,56.21
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,20,15.84,15.84,15.84,15.84,15.84
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,30,46.8,21.16,24.0,34.75,22.19
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,40,48.94,40.11,38.77,41.95,44.74
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,50,48.34,41.92,38.86,37.16,47.72
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,60,45.01,46.7,42.62,41.13,52.44
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,70,44.43,51.77,50.01,46.53,63.61
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,80,53.26,53.43,45.6,46.45,67.59
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,90,58.31,45.35,49.01,38.73,66.57
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,100,56.32,55.35,52.97,40.21,62.73
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,110,59.53,57.02,55.33,47.35,62.12
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,120,56.74,59.32,47.35,48.55,63.68
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,20,11.8,11.8,11.8,11.8,11.8
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,30,32.09,40.21,39.23,25.1,16.91
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,40,37.28,41.18,50.49,36.27,20.93
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,50,43.89,36.0,52.14,34.43,37.27
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,60,43.4,43.11,49.72,38.45,51.32
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,70,44.79,39.72,49.57,35.53,53.65
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,80,41.43,31.42,51.43,39.3,59.15
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,90,54.35,32.4,56.16,47.55,53.05
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,100,54.32,36.31,58.61,45.82,57.21
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,110,54.44,41.66,60.84,41.92,60.64
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,120,56.94,39.25,60.52,43.9,60.75
Consistency_Coreset,Consistency,Coreset,20,32.65,32.65,32.65,32.65,32.65
Consistency_Coreset,Consistency,Coreset,30,38.18,36.32,34.92,37.14,45.1
Consistency_Coreset,Consistency,Coreset,40,40.58,31.41,35.17,32.88,48.8
Consistency_Coreset,Consistency,Coreset,50,56.89,40.46,53.96,25.45,43.45
Consistency_Coreset,Consistency,Coreset,60,54.6,52.62,50.72,42.34,41.74
Consistency_Coreset,Consistency,Coreset,70,51.96,53.09,56.41,53.09,45.6
Consistency_Coreset,Consistency,Coreset,80,50.01,63.87,63.22,53.2,43.76
Consistency_Coreset,Consistency,Coreset,90,58.2,59.43,69.39,57.69,45.24
Consistency_Coreset,Consistency,Coreset,100,63.2,60.84,68.27,53.18,41.1
Consistency_Coreset,Consistency,Coreset,110,64.48,60.18,69.05,60.86,47.8
Consistency_Coreset,Consistency,Coreset,120,61.82,59.4,68.93,64.85,39.37
Entropy_Coreset,Entropy,Coreset,20,4.92,4.92,4.92,4.92,4.92
Entropy_Coreset,Entropy,Coreset,30,17.23,15.21,20.6,22.58,7.06
Entropy_Coreset,Entropy,Coreset,40,24.62,21.39,24.42,37.03,16.82
Entropy_Coreset,Entropy,Coreset,50,33.25,28.47,28.43,40.92,27.27
Entropy_Coreset,Entropy,Coreset,60,46.41,29.01,31.84,40.72,45.4
Entropy_Coreset,Entropy,Coreset,70,41.99,32.44,33.45,44.79,52.3
Entropy_Coreset,Entropy,Coreset,80,51.03,43.4,38.98,48.62,50.29
Entropy_Coreset,Entropy,Coreset,90,49.22,50.28,38.8,45.56,55.13
Entropy_Coreset,Entropy,Coreset,100,55.64,52.66,46.02,44.01,57.12
Entropy_Coreset,Entropy,Coreset,110,55.42,54.82,49.74,47.16,56.6
Entropy_Coreset,Entropy,Coreset,120,62.84,55.97,51.92,58.97,55.35
Margin_Coreset,Margin,Coreset,20,32.6,32.6,32.6,32.6,32.6
Margin_Coreset,Margin,Coreset,30,32.09,33.34,46.5,38.55,30.47
Margin_Coreset,Margin,Coreset,40,31.45,45.86,47.12,43.72,46.87
Margin_Coreset,Margin,Coreset,50,37.2,51.87,45.25,47.08,44.92
Margin_Coreset,Margin,Coreset,60,42.19,49.71,45.18,51.21,61.17
Margin_Coreset,Margin,Coreset,70,46.56,49.09,48.89,49.09,58.52
Margin_Coreset,Margin,Coreset,80,43.08,53.87,50.78,65.4,60.46
Margin_Coreset,Margin,Coreset,90,43.33,56.3,51.75,63.57,58.5
Margin_Coreset,Margin,Coreset,100,52.33,55.29,40.45,62.31,58.3
Margin_Coreset,Margin,Coreset,110,53.72,64.67,52.81,66.66,62.02
Margin_Coreset,Margin,Coreset,120,49.03,65.33,62.44,69.39,58.82
BALD_Coreset,BALD,Coreset,20,5.31,5.31,5.31,5.31,5.31
BALD_Coreset,BALD,Coreset,30,9.67,8.01,21.17,17.45,10.22
BALD_Coreset,BALD,Coreset,40,17.99,21.57,24.62,24.07,20.22
BALD_Coreset,BALD,Coreset,50,27.12,32.2,32.91,31.69,31.84
BALD_Coreset,BALD,Coreset,60,26.64,33.87,41.84,36.78,32.99
BALD_Coreset,BALD,Coreset,70,30.39,35.63,46.17,39.68,33.84
BALD_Coreset,BALD,Coreset,80,36.07,33.8,48.9,39.76,40.11
BALD_Coreset,BALD,Coreset,90,39.97,43.97,60.11,37.08,48.09
BALD_Coreset,BALD,Coreset,100,40.07,43.54,60.03,52.35,49.36
BALD_Coreset,BALD,Coreset,110,44.69,53.47,66.62,60.92,45.63
BALD_Coreset,BALD,Coreset,120,46.89,57.44,62.73,58.97,45.65
VAAL_Coreset,VAAL,Coreset,20,11.8,11.8,11.8,11.8,11.8
VAAL_Coreset,VAAL,Coreset,30,27.24,28.41,30.96,16.67,26.74
VAAL_Coreset,VAAL,Coreset,40,34.03,46.66,47.38,26.28,35.91
VAAL_Coreset,VAAL,Coreset,50,52.2,44.86,46.91,30.65,45.75
VAAL_Coreset,VAAL,Coreset,60,53.58,46.16,53.23,32.52,48.87
VAAL_Coreset,VAAL,Coreset,70,55.35,52.73,54.43,44.22,49.76
VAAL_Coreset,VAAL,Coreset,80,54.16,52.53,55.08,50.39,48.08
VAAL_Coreset,VAAL,Coreset,90,56.3,61.46,57.56,58.26,50.99
VAAL_Coreset,VAAL,Coreset,100,60.4,60.31,57.63,65.4,50.1
VAAL_Coreset,VAAL,Coreset,110,65.31,62.6,54.72,64.72,53.19
VAAL_Coreset,VAAL,Coreset,120,64.53,68.3,57.55,64.57,55.82
Coreset_Coreset,Coreset,Coreset,20,24.3,24.3,24.3,24.3,24.3
Coreset_Coreset,Coreset,Coreset,30,27.31,29.82,27.98,28.52,26.24
Coreset_Coreset,Coreset,Coreset,40,40.57,45.19,29.04,36.92,23.68
Coreset_Coreset,Coreset,Coreset,50,35.93,48.75,31.39,45.6,26.64
Coreset_Coreset,Coreset,Coreset,60,44.05,44.58,34.97,42.13,29.33
Coreset_Coreset,Coreset,Coreset,70,55.24,49.58,40.91,50.1,44.04
Coreset_Coreset,Coreset,Coreset,80,45.99,55.78,42.79,48.98,48.34
Coreset_Coreset,Coreset,Coreset,90,51.14,56.59,45.57,55.47,53.12
Coreset_Coreset,Coreset,Coreset,100,51.16,55.11,44.68,50.93,48.3
Coreset_Coreset,Coreset,Coreset,110,54.61,60.99,51.18,54.43,57.7
Coreset_Coreset,Coreset,Coreset,120,57.49,57.94,52.73,55.06,60.11
