Method,Init_Method,AL_Method,Episode,run1,run2,run3,run4,run5
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,80,91.0,90.0,89.0,91.0,89.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,90,91.0,92.0,90.0,91.0,89.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,100,91.0,92.0,91.0,91.0,89.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,110,92.0,91.0,92.0,90.0,89.0
Hard-to-Contrast_BALD,Hard-to-Contrast,BALD,120,94.0,92.0,92.0,91.0,90.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,20,69.0,69.0,69.0,69.0,69.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,30,67.0,66.0,69.0,64.0,65.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,40,70.0,66.0,70.0,68.0,73.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,50,84.0,70.0,79.0,80.0,69.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,60,83.0,74.0,81.0,78.0,75.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,70,82.0,78.0,82.0,82.0,81.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,80,85.0,82.0,82.0,83.0,82.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,90,86.0,82.0,83.0,85.0,88.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,100,85.0,83.0,81.0,84.0,89.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,110,87.0,87.0,86.0,87.0,90.0
Easy-to-Contrast_BALD,Easy-to-Contrast,BALD,120,86.0,90.0,86.0,89.0,91.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,20,44.0,44.0,44.0,44.0,44.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,30,57.99999999999999,56.99999999999999,66.0,60.0,57.99999999999999
Easy-to-Learn_BALD,Easy-to-Learn,BALD,40,64.0,55.00000000000001,59.0,62.0,61.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,50,69.0,60.0,68.0,66.0,57.99999999999999
Easy-to-Learn_BALD,Easy-to-Learn,BALD,60,72.0,68.0,68.0,68.0,71.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,70,76.0,70.0,71.0,74.0,74.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,80,77.0,74.0,71.0,74.0,73.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,90,80.0,74.0,77.0,74.0,78.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,100,76.0,79.0,79.0,76.0,79.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,110,81.0,80.0,81.0,80.0,81.0
Easy-to-Learn_BALD,Easy-to-Learn,BALD,120,81.0,77.0,82.0,80.0,83.0
Consistency_BALD,Consistency,BALD,20,72.0,72.0,72.0,72.0,72.0
Consistency_BALD,Consistency,BALD,30,77.0,70.0,74.0,71.0,71.0
Consistency_BALD,Consistency,BALD,40,77.0,76.0,76.0,71.0,72.0
Consistency_BALD,Consistency,BALD,50,78.0,79.0,75.0,73.0,74.0
Consistency_BALD,Consistency,BALD,60,78.0,79.0,76.0,78.0,77.0
Consistency_BALD,Consistency,BALD,70,80.0,82.0,80.0,85.0,79.0
Consistency_BALD,Consistency,BALD,80,83.0,82.0,84.0,85.0,79.0
Consistency_BALD,Consistency,BALD,90,84.0,84.0,85.0,86.0,81.0
Consistency_BALD,Consistency,BALD,100,90.0,85.0,87.0,86.0,81.0
Consistency_BALD,Consistency,BALD,110,91.0,86.0,87.0,87.0,83.0
Consistency_BALD,Consistency,BALD,120,90.0,87.0,87.0,88.0,83.0
Entropy_BALD,Entropy,BALD,20,56.00000000000001,56.00000000000001,56.00000000000001,56.00000000000001,56.00000000000001
Entropy_BALD,Entropy,BALD,30,54.0,61.0,57.99999999999999,53.0,55.00000000000001
Entropy_BALD,Entropy,BALD,40,62.0,64.0,57.99999999999999,67.0,67.0
Entropy_BALD,Entropy,BALD,50,68.0,65.0,72.0,75.0,73.0
Entropy_BALD,Entropy,BALD,60,76.0,69.0,67.0,78.0,74.0
Entropy_BALD,Entropy,BALD,70,80.0,70.0,82.0,77.0,81.0
Entropy_BALD,Entropy,BALD,80,83.0,74.0,82.0,81.0,81.0
Entropy_BALD,Entropy,BALD,90,78.0,79.0,84.0,80.0,86.0
Entropy_BALD,Entropy,BALD,100,84.0,81.0,85.0,83.0,85.0
Entropy_BALD,Entropy,BALD,110,82.0,81.0,88.0,85.0,87.0
Entropy_BALD,Entropy,BALD,120,84.0,83.0,87.0,86.0,90.0
Margin_BALD,Margin,BALD,20,70.0,70.0,70.0,70.0,70.0
Margin_BALD,Margin,BALD,30,69.0,71.0,67.0,67.0,67.0
Margin_BALD,Margin,BALD,40,70.0,80.0,73.0,74.0,71.0
Margin_BALD,Margin,BALD,50,74.0,81.0,76.0,80.0,75.0
Margin_BALD,Margin,BALD,60,77.0,83.0,82.0,78.0,76.0
Margin_BALD,Margin,BALD,70,86.0,88.0,87.0,78.0,84.0
Margin_BALD,Margin,BALD,80,87.0,89.0,91.0,88.0,87.0
Margin_BALD,Margin,BALD,90,90.0,90.0,90.0,87.0,87.0
Margin_BALD,Margin,BALD,100,86.0,90.0,89.0,87.0,88.0
Margin_BALD,Margin,BALD,110,90.0,91.0,91.0,90.0,87.0
Margin_BALD,Margin,BALD,120,90.0,91.0,92.0,89.0,86.0
BALD_BALD,BALD,BALD,20,61.0,61.0,61.0,61.0,61.0
BALD_BALD,BALD,BALD,30,62.0,64.0,64.0,61.0,64.0
BALD_BALD,BALD,BALD,40,64.0,64.0,64.0,68.0,69.0
BALD_BALD,BALD,BALD,50,66.0,69.0,77.0,73.0,74.0
BALD_BALD,BALD,BALD,60,80.0,70.0,76.0,74.0,75.0
BALD_BALD,BALD,BALD,70,79.0,67.0,77.0,76.0,77.0
BALD_BALD,BALD,BALD,80,83.0,70.0,79.0,82.0,79.0
BALD_BALD,BALD,BALD,90,83.0,73.0,83.0,85.0,84.0
BALD_BALD,BALD,BALD,100,85.0,75.0,83.0,86.0,85.0
BALD_BALD,BALD,BALD,110,83.0,74.0,88.0,86.0,88.0
BALD_BALD,BALD,BALD,120,85.0,81.0,90.0,87.0,88.0
VAAL_BALD,VAAL,BALD,20,56.99999999999999,56.99999999999999,56.99999999999999,56.99999999999999,56.99999999999999
VAAL_BALD,VAAL,BALD,30,64.0,65.0,60.0,63.0,68.0
VAAL_BALD,VAAL,BALD,40,67.0,67.0,63.0,61.0,76.0
VAAL_BALD,VAAL,BALD,50,72.0,70.0,76.0,70.0,76.0
VAAL_BALD,VAAL,BALD,60,73.0,74.0,80.0,71.0,75.0
VAAL_BALD,VAAL,BALD,70,75.0,73.0,81.0,72.0,79.0
VAAL_BALD,VAAL,BALD,80,82.0,75.0,85.0,74.0,84.0
VAAL_BALD,VAAL,BALD,90,84.0,75.0,89.0,75.0,84.0
VAAL_BALD,VAAL,BALD,100,86.0,77.0,89.0,75.0,83.0
VAAL_BALD,VAAL,BALD,110,86.0,78.0,91.0,78.0,84.0
VAAL_BALD,VAAL,BALD,120,86.0,83.0,92.0,79.0,88.0
Coreset_BALD,Coreset,BALD,20,61.0,61.0,61.0,61.0,61.0
Coreset_BALD,Coreset,BALD,30,66.0,64.0,64.0,64.0,60.0
Coreset_BALD,Coreset,BALD,40,67.0,68.0,66.0,67.0,64.0
Coreset_BALD,Coreset,BALD,50,74.0,69.0,69.0,71.0,64.0
Coreset_BALD,Coreset,BALD,60,76.0,75.0,81.0,75.0,68.0
Coreset_BALD,Coreset,BALD,70,77.0,78.0,80.0,78.0,75.0
Coreset_BALD,Coreset,BALD,80,80.0,84.0,82.0,80.0,76.0
Coreset_BALD,Coreset,BALD,90,79.0,81.0,77.0,81.0,78.0
Coreset_BALD,Coreset,BALD,100,80.0,82.0,80.0,82.0,78.0
Coreset_BALD,Coreset,BALD,110,79.0,82.0,83.0,83.0,84.0
Coreset_BALD,Coreset,BALD,120,81.0,87.0,83.0,82.0,85.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,20,79.0,79.0,79.0,79.0,79.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,30,86.0,84.0,82.0,85.0,83.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,40,85.0,85.0,85.0,83.0,86.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,50,88.0,87.0,88.0,87.0,87.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,60,89.0,90.0,87.0,87.0,88.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,70,90.0,92.0,86.0,89.0,87.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,80,91.0,91.0,88.0,89.0,89.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,90,91.0,91.0,90.0,90.0,90.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,100,92.0,91.0,91.0,90.0,89.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,110,93.0,92.0,91.0,90.0,91.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,120,92.0,91.0,91.0,91.0,92.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,20,69.0,69.0,69.0,69.0,69.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,30,79.0,69.0,71.0,75.0,77.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,40,82.0,74.0,83.0,77.0,82.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,50,84.0,76.0,86.0,84.0,86.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,60,86.0,78.0,89.0,84.0,87.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,70,87.0,79.0,90.0,85.0,87.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,80,90.0,83.0,90.0,85.0,89.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,90,88.0,84.0,91.0,88.0,90.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,100,89.0,85.0,90.0,89.0,89.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,110,92.0,84.0,90.0,90.0,90.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,120,91.0,87.0,91.0,89.0,90.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,20,44.0,44.0,44.0,44.0,44.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,30,60.0,53.0,57.99999999999999,51.0,55.00000000000001
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,40,62.0,69.0,77.0,72.0,76.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,50,74.0,75.0,80.0,78.0,74.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,60,78.0,80.0,80.0,80.0,78.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,70,77.0,82.0,79.0,81.0,78.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,80,80.0,84.0,84.0,85.0,79.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,90,82.0,86.0,85.0,87.0,87.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,100,85.0,87.0,86.0,90.0,88.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,110,84.0,88.0,88.0,90.0,87.0
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,120,84.0,88.0,88.0,90.0,90.0
Consistency_Coreset,Consistency,Coreset,20,72.0,72.0,72.0,72.0,72.0
Consistency_Coreset,Consistency,Coreset,30,76.0,81.0,81.0,75.0,83.0
Consistency_Coreset,Consistency,Coreset,40,84.0,83.0,82.0,80.0,86.0
Consistency_Coreset,Consistency,Coreset,50,86.0,80.0,85.0,85.0,88.0
Consistency_Coreset,Consistency,Coreset,60,87.0,83.0,85.0,85.0,89.0
Consistency_Coreset,Consistency,Coreset,70,89.0,83.0,86.0,84.0,88.0
Consistency_Coreset,Consistency,Coreset,80,91.0,85.0,88.0,89.0,88.0
Consistency_Coreset,Consistency,Coreset,90,89.0,87.0,89.0,90.0,91.0
Consistency_Coreset,Consistency,Coreset,100,92.0,87.0,87.0,90.0,90.0
Consistency_Coreset,Consistency,Coreset,110,92.0,88.0,88.0,90.0,92.0
Consistency_Coreset,Consistency,Coreset,120,92.0,89.0,89.0,93.0,91.0
Entropy_Coreset,Entropy,Coreset,20,56.00000000000001,56.00000000000001,56.00000000000001,56.00000000000001,56.00000000000001
Entropy_Coreset,Entropy,Coreset,30,73.0,71.0,70.0,71.0,72.0
Entropy_Coreset,Entropy,Coreset,40,81.0,74.0,76.0,70.0,75.0
Entropy_Coreset,Entropy,Coreset,50,81.0,76.0,78.0,76.0,79.0
Entropy_Coreset,Entropy,Coreset,60,82.0,75.0,81.0,79.0,86.0
Entropy_Coreset,Entropy,Coreset,70,82.0,76.0,81.0,80.0,88.0
Entropy_Coreset,Entropy,Coreset,80,86.0,84.0,84.0,84.0,88.0
Entropy_Coreset,Entropy,Coreset,90,88.0,84.0,86.0,85.0,89.0
Entropy_Coreset,Entropy,Coreset,100,90.0,87.0,85.0,87.0,90.0
Entropy_Coreset,Entropy,Coreset,110,91.0,86.0,86.0,87.0,91.0
Entropy_Coreset,Entropy,Coreset,120,91.0,87.0,88.0,90.0,91.0
Margin_Coreset,Margin,Coreset,20,70.0,70.0,70.0,70.0,70.0
Margin_Coreset,Margin,Coreset,30,69.0,73.0,70.0,68.0,74.0
Margin_Coreset,Margin,Coreset,40,83.0,74.0,76.0,80.0,78.0
Margin_Coreset,Margin,Coreset,50,86.0,79.0,79.0,85.0,82.0
Margin_Coreset,Margin,Coreset,60,87.0,86.0,81.0,86.0,86.0
Margin_Coreset,Margin,Coreset,70,89.0,86.0,82.0,87.0,88.0
Margin_Coreset,Margin,Coreset,80,89.0,89.0,87.0,89.0,88.0
Margin_Coreset,Margin,Coreset,90,88.0,90.0,90.0,89.0,89.0
Margin_Coreset,Margin,Coreset,100,90.0,90.0,91.0,90.0,89.0
Margin_Coreset,Margin,Coreset,110,90.0,89.0,90.0,92.0,89.0
Margin_Coreset,Margin,Coreset,120,91.0,91.0,92.0,91.0,91.0
BALD_Coreset,BALD,Coreset,20,61.0,61.0,61.0,61.0,61.0
BALD_Coreset,BALD,Coreset,30,66.0,70.0,71.0,73.0,67.0
BALD_Coreset,BALD,Coreset,40,74.0,73.0,81.0,73.0,75.0
BALD_Coreset,BALD,Coreset,50,79.0,80.0,80.0,81.0,84.0
BALD_Coreset,BALD,Coreset,60,82.0,83.0,82.0,86.0,85.0
BALD_Coreset,BALD,Coreset,70,84.0,86.0,86.0,87.0,87.0
BALD_Coreset,BALD,Coreset,80,86.0,86.0,88.0,88.0,89.0
BALD_Coreset,BALD,Coreset,90,89.0,86.0,88.0,89.0,91.0
BALD_Coreset,BALD,Coreset,100,90.0,86.0,90.0,91.0,90.0
BALD_Coreset,BALD,Coreset,110,89.0,87.0,91.0,91.0,91.0
BALD_Coreset,BALD,Coreset,120,91.0,88.0,90.0,92.0,92.0
VAAL_Coreset,VAAL,Coreset,20,56.99999999999999,56.99999999999999,56.99999999999999,56.99999999999999,56.99999999999999
VAAL_Coreset,VAAL,Coreset,30,68.0,66.0,62.0,64.0,66.0
VAAL_Coreset,VAAL,Coreset,40,74.0,74.0,71.0,72.0,79.0
VAAL_Coreset,VAAL,Coreset,50,80.0,79.0,80.0,84.0,84.0
VAAL_Coreset,VAAL,Coreset,60,84.0,82.0,82.0,85.0,85.0
VAAL_Coreset,VAAL,Coreset,70,86.0,87.0,84.0,86.0,86.0
VAAL_Coreset,VAAL,Coreset,80,86.0,88.0,86.0,87.0,90.0
VAAL_Coreset,VAAL,Coreset,90,88.0,89.0,87.0,88.0,90.0
VAAL_Coreset,VAAL,Coreset,100,89.0,88.0,88.0,90.0,91.0
VAAL_Coreset,VAAL,Coreset,110,90.0,88.0,91.0,91.0,91.0
VAAL_Coreset,VAAL,Coreset,120,91.0,89.0,91.0,91.0,91.0
Coreset_Coreset,Coreset,Coreset,20,61.0,61.0,61.0,61.0,61.0
Coreset_Coreset,Coreset,Coreset,30,69.0,64.0,68.0,71.0,69.0
Coreset_Coreset,Coreset,Coreset,40,73.0,72.0,70.0,70.0,72.0
Coreset_Coreset,Coreset,Coreset,50,77.0,73.0,69.0,74.0,74.0
Coreset_Coreset,Coreset,Coreset,60,78.0,73.0,74.0,77.0,77.0
Coreset_Coreset,Coreset,Coreset,70,82.0,76.0,75.0,79.0,78.0
Coreset_Coreset,Coreset,Coreset,80,86.0,75.0,75.0,79.0,87.0
Coreset_Coreset,Coreset,Coreset,90,86.0,81.0,77.0,79.0,87.0
Coreset_Coreset,Coreset,Coreset,100,86.0,82.0,83.0,78.0,87.0
Coreset_Coreset,Coreset,Coreset,110,89.0,85.0,86.0,81.0,88.0
Coreset_Coreset,Coreset,Coreset,120,90.0,86.0,87.0,80.0,88.0
