Method,Init_Method,AL_Method,Episode,run1,run2,run3,run4,run5
BALD_BALD,BALD,BALD,60,52.65,63.55,69.39,54.66,60.92
BALD_BALD,BALD,BALD,70,66.59,61.91,65.04,60.8,69.63
BALD_BALD,BALD,BALD,80,70.18,69.45,69.1,64.19,70.91
BALD_BALD,BALD,BALD,90,74.63,66.47,74.25,66.91,64.95
BALD_BALD,BALD,BALD,100,75.45,72.43,75.04,67.67,69.22
BALD_BALD,BALD,BALD,110,75.48,63.75,77.84,67.2,67.9
BALD_BALD,BALD,BALD,120,79.25,77.43,76.62,80.53,68.34
VAAL_BALD,VAAL,BALD,20,13.74,13.74,13.74,13.74,13.74
VAAL_BALD,VAAL,BALD,30,29.23,32.1,46.21,23.88,32.39
VAAL_BALD,VAAL,BALD,40,38.47,40.78,49.93,43.58,38.41
VAAL_BALD,VAAL,BALD,50,47.27,58.87,53.49,53.64,39.32
VAAL_BALD,VAAL,BALD,60,50.86,63.52,53.58,54.4,47.85
VAAL_BALD,VAAL,BALD,70,60.39,67.35,61.82,64.75,47.88
VAAL_BALD,VAAL,BALD,80,64.28,68.63,62.17,65.04,61.18
VAAL_BALD,VAAL,BALD,90,61.59,71.59,65.89,69.22,64.75
VAAL_BALD,VAAL,BALD,100,65.21,73.02,69.16,72.64,72.14
VAAL_BALD,VAAL,BALD,110,71.21,76.64,71.62,73.75,71.88
VAAL_BALD,VAAL,BALD,120,74.16,77.55,69.8,74.45,73.37
Coreset_BALD,Coreset,BALD,20,36.6,36.6,36.6,36.6,36.6
Coreset_BALD,Coreset,BALD,30,57.03,56.8,50.92,59.34,55.22
Coreset_BALD,Coreset,BALD,40,61.82,59.98,58.9,66.35,68.61
Coreset_BALD,Coreset,BALD,50,73.31,60.89,72.99,72.84,70.97
Coreset_BALD,Coreset,BALD,60,72.41,62.85,74.83,74.48,67.17
Coreset_BALD,Coreset,BALD,70,75.45,70.53,74.95,73.98,73.9
Coreset_BALD,Coreset,BALD,80,77.32,75.21,77.08,75.65,76.56
Coreset_BALD,Coreset,BALD,90,79.01,77.05,77.76,73.49,75.68
Coreset_BALD,Coreset,BALD,100,79.13,79.3,78.75,75.48,77.81
Coreset_BALD,Coreset,BALD,110,79.39,77.49,78.92,79.71,78.81
Coreset_BALD,Coreset,BALD,120,81.26,79.63,77.08,78.81,80.12
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,20,63.08,63.08,63.08,63.08,63.08
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,30,68.9,64.05,67.29,65.3,67.76
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,40,70.42,70.71,71.24,67.67,70.8
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,50,73.25,70.48,69.75,72.58,70.39
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,60,76.79,73.02,74.89,74.04,75.86
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,70,79.68,74.63,0.0,77.23,0.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,80,80.68,72.7,0.0,77.11,0.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,90,81.91,73.22,0.0,80.3,0.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,100,81.12,76.88,0.0,79.57,0.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,110,82.2,79.54,0.0,81.23,0.0
Hard-to-Contrast_Coreset,Hard-to-Contrast,Coreset,120,81.82,79.66,0.0,74.28,0.0
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,20,45.13,45.13,45.13,45.13,45.13
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,30,55.33,60.98,62.61,64.28,55.45
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,40,64.6,64.92,64.72,66.76,66.88
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,50,66.76,67.79,70.18,70.71,75.33
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,60,72.14,67.29,70.42,70.21,77.76
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,70,74.04,69.22,0.0,0.0,77.35
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,80,76.12,73.49,0.0,0.0,80.71
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,90,76.91,76.5,0.0,0.0,81.03
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,100,77.73,77.93,0.0,0.0,81.03
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,110,80.77,77.43,0.0,0.0,81.96
Easy-to-Contrast_Coreset,Easy-to-Contrast,Coreset,120,81.61,79.39,0.0,0.0,82.78
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,20,18.24,18.24,0.0,18.24,18.24
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,30,39.49,43.38,0.0,40.72,42.74
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,40,49.87,56.56,0.0,46.36,48.73
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,50,48.2,58.58,0.0,47.18,57.53
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,60,58.2,62.35,0.0,54.93,64.54
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,70,62.79,0.0,0.0,0.0,67.03
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,80,69.13,0.0,0.0,0.0,70.56
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,90,71.82,0.0,0.0,0.0,72.38
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,100,73.9,0.0,0.0,0.0,74.8
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,110,74.42,0.0,0.0,0.0,76.12
Easy-to-Learn_Coreset,Easy-to-Learn,Coreset,120,75.77,0.0,0.0,0.0,78.87
Consistency_Coreset,Consistency,Coreset,20,39.61,39.61,39.61,39.61,39.61
Consistency_Coreset,Consistency,Coreset,30,44.26,58.4,43.73,51.18,52.32
Consistency_Coreset,Consistency,Coreset,40,55.31,57.99,50.8,56.62,56.47
Consistency_Coreset,Consistency,Coreset,50,68.72,59.49,67.55,66.03,58.64
Consistency_Coreset,Consistency,Coreset,60,71.47,64.22,66.44,68.05,62.85
Consistency_Coreset,Consistency,Coreset,70,0.0,67.06,69.25,0.0,65.42
Consistency_Coreset,Consistency,Coreset,80,0.0,69.07,71.41,0.0,65.1
Consistency_Coreset,Consistency,Coreset,90,0.0,73.25,76.76,0.0,67.47
Consistency_Coreset,Consistency,Coreset,100,0.0,72.58,78.08,0.0,67.64
Consistency_Coreset,Consistency,Coreset,110,0.0,74.83,79.33,0.0,69.92
Consistency_Coreset,Consistency,Coreset,120,0.0,77.23,79.66,0.0,78.84
Entropy_Coreset,Entropy,Coreset,20,31.92,31.92,31.92,31.92,31.92
Entropy_Coreset,Entropy,Coreset,30,48.82,46.36,41.25,44.11,48.29
Entropy_Coreset,Entropy,Coreset,40,59.75,59.28,51.36,58.2,59.46
Entropy_Coreset,Entropy,Coreset,50,60.13,66.62,56.68,52.27,63.67
Entropy_Coreset,Entropy,Coreset,60,65.13,64.78,65.92,57.44,64.16
Entropy_Coreset,Entropy,Coreset,70,68.11,71.56,0.0,65.21,0.0
Entropy_Coreset,Entropy,Coreset,80,70.97,73.22,0.0,69.19,0.0
Entropy_Coreset,Entropy,Coreset,90,70.48,75.56,0.0,71.76,0.0
Entropy_Coreset,Entropy,Coreset,100,75.24,77.61,0.0,73.05,0.0
Entropy_Coreset,Entropy,Coreset,110,75.53,76.62,0.0,74.63,0.0
Entropy_Coreset,Entropy,Coreset,120,77.96,79.48,0.0,76.18,0.0
Margin_Coreset,Margin,Coreset,20,28.85,28.85,28.85,28.85,28.85
Margin_Coreset,Margin,Coreset,30,47.56,45.86,42.88,48.82,38.5
Margin_Coreset,Margin,Coreset,40,55.86,53.0,55.71,48.09,54.4
Margin_Coreset,Margin,Coreset,50,59.37,56.15,59.37,56.77,67.52
Margin_Coreset,Margin,Coreset,60,68.49,52.88,64.43,66.3,72.0
Margin_Coreset,Margin,Coreset,70,0.0,53.73,71.44,72.11,71.91
Margin_Coreset,Margin,Coreset,80,0.0,61.21,72.67,77.76,73.93
Margin_Coreset,Margin,Coreset,90,0.0,73.72,72.2,78.66,75.18
Margin_Coreset,Margin,Coreset,100,0.0,75.39,73.08,79.3,76.79
Margin_Coreset,Margin,Coreset,110,0.0,74.48,74.86,78.84,78.84
Margin_Coreset,Margin,Coreset,120,0.0,74.1,77.7,80.85,79.42
BALD_Coreset,BALD,Coreset,20,28.12,28.12,28.12,28.12,28.12
BALD_Coreset,BALD,Coreset,30,41.63,44.75,32.89,27.65,44.08
BALD_Coreset,BALD,Coreset,40,41.1,49.28,45.31,52.56,58.26
BALD_Coreset,BALD,Coreset,50,50.57,55.83,57.15,63.52,49.46
BALD_Coreset,BALD,Coreset,60,54.6,60.48,63.72,67.44,66.3
BALD_Coreset,BALD,Coreset,70,0.0,68.81,0.0,0.0,72.7
BALD_Coreset,BALD,Coreset,80,0.0,71.27,0.0,0.0,75.12
BALD_Coreset,BALD,Coreset,90,0.0,71.44,0.0,0.0,74.8
BALD_Coreset,BALD,Coreset,100,0.0,74.01,0.0,0.0,77.84
BALD_Coreset,BALD,Coreset,110,0.0,75.12,0.0,0.0,78.28
BALD_Coreset,BALD,Coreset,120,0.0,77.7,0.0,0.0,79.33
VAAL_Coreset,VAAL,Coreset,20,13.74,13.74,13.74,13.74,13.74
VAAL_Coreset,VAAL,Coreset,30,43.47,32.56,24.7,38.67,38.21
VAAL_Coreset,VAAL,Coreset,40,49.28,44.05,42.94,48.61,43.47
VAAL_Coreset,VAAL,Coreset,50,59.69,50.51,54.87,53.76,51.83
VAAL_Coreset,VAAL,Coreset,60,60.68,55.31,53.84,62.47,59.08
VAAL_Coreset,VAAL,Coreset,70,68.02,0.0,60.68,64.13,65.01
VAAL_Coreset,VAAL,Coreset,80,71.62,0.0,65.95,64.6,70.59
VAAL_Coreset,VAAL,Coreset,90,74.74,0.0,69.72,66.71,70.56
VAAL_Coreset,VAAL,Coreset,100,71.73,0.0,72.32,70.1,74.13
VAAL_Coreset,VAAL,Coreset,110,78.9,0.0,76.06,71.5,76.0
VAAL_Coreset,VAAL,Coreset,120,80.62,0.0,76.53,72.87,77.02
Coreset_Coreset,Coreset,Coreset,20,36.6,36.6,36.6,36.6,36.6
Coreset_Coreset,Coreset,Coreset,30,54.52,63.9,50.75,50.42,64.89
Coreset_Coreset,Coreset,Coreset,40,52.29,64.57,63.9,66.15,64.25
Coreset_Coreset,Coreset,Coreset,50,52.65,61.3,69.42,74.28,67.55
Coreset_Coreset,Coreset,Coreset,60,62.82,69.48,70.53,74.8,69.07
Coreset_Coreset,Coreset,Coreset,70,65.8,74.71,71.91,75.65,0.0
Coreset_Coreset,Coreset,Coreset,80,65.21,74.04,72.96,78.16,0.0
Coreset_Coreset,Coreset,Coreset,90,64.19,76.12,74.51,79.25,0.0
Coreset_Coreset,Coreset,Coreset,100,68.02,77.38,76.18,81.03,0.0
Coreset_Coreset,Coreset,Coreset,110,69.6,79.71,79.95,82.26,0.0
Coreset_Coreset,Coreset,Coreset,120,73.93,81.5,79.77,82.4,0.0
